Date,AAPL,MSFT,NVDA,AVGO,AMD,INTC,QCOM,TXN,MU,ORCL,CRM,NOW,SNOW,PANW,ANET,ADBE,SHOP,SAP,ASML,TSM,LRCX,KLAC,AMAT,ADI,NXPI,INTU,CDNS,CRWD,ZS,MDB
2022-12-14,141.0816192626953,251.21372985839844,17.65632438659668,54.57268142700195,68.93000030517578,27.25048828125,113.70063018798828,160.53623962402344,53.70698547363281,78.83777618408203,133.34730529785156,418.3900146484375,149.1999969482422,80.11499786376953,32.747501373291016,339.9200134277344,38.2400016784668,105.62364959716797,599.2263793945312,75.9391860961914,45.378662109375,394.4323425292969,106.72308349609375,162.97384643554688,162.1879425048828,410.70135498046875,165.47000122070312,120.56999969482422,123.13999938964844,210.64999389648438
2022-12-15,134.4713134765625,243.19541931152344,16.935043334960938,53.0108528137207,66.52999877929688,26.18014144897461,108.96428680419922,155.23126220703125,51.1982307434082,77.15156555175781,129.08216857910156,400.6400146484375,142.64999389648438,76.29499816894531,31.395000457763672,328.7099914550781,36.38999938964844,101.6474838256836,570.503662109375,74.0695571899414,43.22913360595703,373.5946044921875,101.77823638916016,157.6673126220703,156.1284637451172,388.7506408691406,162.22999572753906,114.98999786376953,117.16999816894531,203.7100067138672
2022-12-16,132.51089477539062,238.97634887695312,16.554426193237305,52.81230163574219,65.41000366210938,25.958356857299805,106.99312591552734,154.81126403808594,51.227745056152344,76.67942810058594,126.93476104736328,394.3699951171875,142.4499969482422,75.5,30.915000915527344,338.5400085449219,36.09000015258789,101.4356689453125,558.8082885742188,72.8193359375,43.0217399597168,374.3616638183594,101.94371795654297,158.3603057861328,154.7672119140625,377.42718505859375,163.1999969482422,111.5,114.20999908447266,203.10000610351562
2022-12-19,130.40269470214844,234.8353271484375,16.23774528503418,52.651371002197266,64.58999633789062,25.8330020904541,105.19947814941406,153.0399169921875,50.88340759277344,77.56590270996094,127.66703796386719,382.29998779296875,138.10000610351562,75.26000213623047,30.637500762939453,328.760009765625,35.5,100.4151611328125,553.2525634765625,72.62845611572266,42.5148811340332,372.5361633300781,101.2234115600586,156.76547241210938,151.50587463378906,375.9958801269531,160.9499969482422,108.08999633789062,112.2699966430664,193.36000061035156
2022-12-20,130.33375549316406,236.15379333496094,16.068912506103516,52.11396408081055,65.05000305175781,25.49550437927246,104.72303771972656,151.65203857421875,49.8602294921875,77.98985290527344,127.11288452148438,386.4700012207031,141.2100067138672,74.63999938964844,30.4424991607666,338.2200012207031,35.9900016784668,100.59807586669922,547.9496459960938,72.17035675048828,42.385982513427734,374.720947265625,100.74644470214844,155.99656677246094,150.78744506835938,379.4859924316406,162.36000061035156,109.83000183105469,113.54000091552734,200.1300048828125
2022-12-21,133.4369354248047,238.7223663330078,16.484495162963867,53.76258087158203,67.68000030517578,25.871572494506836,107.04917907714844,154.06256103515625,50.36198806762695,78.52944946289062,128.94361877441406,391.9100036621094,146.75,73.70999908447266,30.832500457763672,341.3800048828125,36.189998626708984,100.89653778076172,565.2689208984375,73.62100982666016,43.40454864501953,385.2757263183594,103.08259582519531,158.9203643798828,154.49305725097656,385.6134033203125,165.41000366210938,107.3499984741211,112.7699966430664,200.3800048828125
2022-12-22,130.26478576660156,232.6280975341797,15.323659896850586,52.982818603515625,63.86000061035156,25.042293548583984,103.396484375,150.3828582763672,48.63044738769531,77.55625915527344,127.84518432617188,379.94000244140625,140.3699951171875,71.57499694824219,30.092500686645508,336.5199890136719,34.68000030517578,100.1070785522461,540.9345092773438,71.84587097167969,39.648189544677734,363.0105895996094,95.0033950805664,155.44595336914062,148.8967742919922,376.41741943359375,161.75999450683594,103.97000122070312,109.36000061035156,196.1699981689453
2022-12-23,129.9002685546875,233.15550231933594,15.190792083740234,52.91958999633789,64.5199966430664,25.15800666809082,103.54595947265625,150.09068298339844,49.38800048828125,77.90313720703125,128.0925750732422,381.8599853515625,138.49000549316406,70.63500213623047,29.9424991607666,338.45001220703125,33.709999084472656,99.64495086669922,536.4782104492188,71.47364807128906,39.939903259277344,366.4479675292969,94.63351440429688,155.53143310546875,149.0480499267578,376.94683837890625,161.4499969482422,101.98999786376953,108.77999877929688,197.47000122070312
2022-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27,128.0974884033203,231.42681884765625,14.106877326965332,53.02592086791992,63.27000045776367,25.013364791870117,102.25677490234375,149.5428466796875,49.21090316772461,78.02838897705078,129.2998809814453,380.6400146484375,137.75999450683594,69.6050033569336,29.71500015258789,335.0899963378906,33.38999938964844,99.49090576171875,522.67138671875,70.92964172363281,39.29446029663086,360.3403015136719,92.80352020263672,153.9745635986328,145.37075805664062,375.5939025878906,160.0500030517578,100.66000366210938,107.56999969482422,188.85000610351562
2022-12-28,124.16679382324219,229.05357360839844,14.021964073181152,52.19729995727539,62.56999969482422,24.627653121948242,99.9306411743164,147.17796325683594,48.325462341308594,77.40209197998047,127.1326675415039,376.04998779296875,138.4199981689453,68.66500091552734,29.792499542236328,328.3299865722656,32.63999938964844,98.01789093017578,517.2810668945312,69.72713470458984,39.03666305541992,357.0971374511719,91.72306060791016,152.1519317626953,143.40447998046875,369.11358642578125,158.33999633789062,99.95999908447266,107.86000061035156,188.80999755859375
2022-12-29,127.68373107910156,235.38221740722656,14.588396072387695,53.43496322631836,64.81999969482422,25.273719787597656,102.61177062988281,150.675048828125,49.830718994140625,78.43309783935547,131.16029357910156,389.8500061035156,142.3800048828125,70.0999984741211,30.469999313354492,337.5799865722656,35.099998474121094,100.23223114013672,536.5755004882812,72.53300476074219,40.76268768310547,368.8462829589844,94.5556411743164,155.66433715820312,149.47341918945312,383.20166015625,161.92999267578125,104.56999969482422,111.87000274658203,198.85000610351562
2022-12-30,127.99895477294922,234.2200469970703,14.599384307861328,53.56140899658203,64.7699966430664,25.48586082458496,102.70518493652344,150.85765075683594,49.283451080322266,78.76069641113281,131.2097930908203,388.2699890136719,143.5399932861328,69.7699966430664,30.337499618530273,336.5299987792969,34.709999084472656,99.34650421142578,531.642333984375,71.09188842773438,40.732643127441406,366.0983581542969,94.78926086425781,155.71177673339844,149.38833618164062,381.5841064453125,160.63999938964844,105.29000091552734,111.9000015258789,196.83999633789062
2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,123.21119689941406,233.9856414794922,14.300683975219727,53.020179748535156,64.0199966430664,25.775144577026367,100.14549255371094,149.0223846435547,49.66801452636719,80.66854858398438,133.37701416015625,385.5,135.5,69.2249984741211,30.227500915527344,336.9200134277344,35.68000030517578,100.1070785522461,534.726806640625,70.65287017822266,40.15117645263672,365.6322326660156,94.15655517578125,154.21188354492188,146.5713348388672,383.505615234375,159.63999938964844,103.27999877929688,110.19000244140625,190.75
2023-01-04,124.48204803466797,223.7503662109375,14.734249114990234,53.667747497558594,64.66000366210938,26.69120979309082,104.19056701660156,154.46426391601562,53.444637298583984,81.40083312988281,138.1369171142578,393.8500061035156,130.44000244140625,69.2699966430664,28.459999084472656,341.4100036621094,37.540000915527344,102.90868377685547,555.41259765625,72.83842468261719,40.94197463989258,369.20562744140625,96.66789245605469,157.49642944335938,149.3221893310547,383.887939453125,159.22999572753906,104.36499786376953,111.58999633789062,187.2100067138672
2023-01-05,123.16194152832031,217.11888122558594,14.250734329223633,53.167701721191406,62.33000183105469,26.57549476623535,102.20072937011719,152.41903686523438,53.947532653808594,81.23702239990234,134.92074584960938,366.32000732421875,121.55999755859375,67.55500030517578,27.372499465942383,328.44000244140625,35.95000076293945,102.20587158203125,550.0513305664062,72.27533721923828,40.41864776611328,362.6416320800781,95.31488037109375,151.59185791015625,145.11550903320312,368.2508239746094,156.8000030517578,94.88999938964844,104.38999938964844,172.17999267578125
2023-01-06,127.6935806274414,219.67770385742188,14.844141006469727,56.3681755065918,63.959999084472656,27.703699111938477,107.74982452392578,159.93357849121094,55.978824615478516,82.53782653808594,139.04733276367188,366.5299987792969,124.05999755859375,67.42500305175781,28.112499237060547,332.75,36.849998474121094,105.0459976196289,579.7567749023438,74.50859069824219,43.1525764465332,386.062255859375,101.49596405029297,157.126220703125,150.90086364746094,378.93701171875,159.66000366210938,94.72000122070312,103.95999908447266,169.82000732421875
2023-01-09,128.21568298339844,221.8165740966797,15.612371444702148,55.262718200683594,67.23999786376953,28.26297950744629,107.06785583496094,161.32147216796875,55.57453918457031,83.58235168457031,145.56874084472656,378.55999755859375,134.42999267578125,67.54000091552734,28.717500686645508,341.9800109863281,37.189998626708984,107.2892074584961,604.5487060546875,76.6463851928711,43.846473693847656,396.4908752441406,103.65689086914062,158.62608337402344,152.16757202148438,388.3677673339844,165.9199981689453,96.56999969482422,104.75,178.07000732421875
2023-01-10,128.787109375,223.5061798095703,15.89309024810791,55.0749626159668,68.05000305175781,28.388336181640625,109.21650695800781,162.89195251464844,56.41268539428711,83.65973663330078,145.90521240234375,380.8399963378906,137.94000244140625,67.09500122070312,28.8075008392334,338.70001220703125,36.5,109.19546508789062,616.2828979492188,77.5625991821289,44.44540023803711,404.20062255859375,105.1656494140625,160.63856506347656,156.98870849609375,381.8251647949219,164.32000732421875,95.66999816894531,104.97000122070312,182.08999633789062
2023-01-11,131.50608825683594,230.2646026611328,15.984996795654297,55.3824577331543,69.05999755859375,28.78369140625,110.59910583496094,163.3210906982422,57.25084686279297,85.6907730102539,143.3916473388672,393.7799987792969,139.7100067138672,68.3550033569336,29.082500457763672,342.92999267578125,36.439998626708984,110.59146118164062,627.2678833007812,78.04934692382812,44.996829986572266,406.99713134765625,107.13191223144531,161.1796875,159.50323486328125,388.33819580078125,168.47000122070312,97.0,108.05000305175781,188.82000732421875
2023-01-12,131.42727661132812,232.9406280517578,16.49448585510254,55.746482849121094,70.80000305175781,29.20797348022461,113.58853149414062,162.64540100097656,56.47186279296875,85.8648681640625,148.042724609375,413.260009765625,142.13999938964844,68.30000305175781,29.295000076293945,344.5400085449219,36.7599983215332,112.33403778076172,634.9351196289062,83.03121948242188,45.55311584472656,406.91949462890625,107.26818084716797,160.11648559570312,160.90232849121094,389.70379638671875,168.05999755859375,97.9800033569336,104.66000366210938,190.61000061035156
2023-01-13,132.75718688964844,233.64378356933594,16.882102966308594,55.464847564697266,71.0,29.034404754638672,112.32736206054688,163.4488983154297,56.13658905029297,86.27106475830078,147.9536590576172,414.8900146484375,140.8699951171875,69.43000030517578,28.75,344.3800048828125,38.88999938964844,112.65174865722656,641.87255859375,82.84033966064453,45.9049072265625,407.86126708984375,107.04431915283203,160.4107666015625,162.42430114746094,386.2752990722656,169.25999450683594,99.52999877929688,107.30000305175781,197.52999877929688
2023-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-17,133.919677734375,234.73764038085938,17.684297561645508,55.48783493041992,71.58999633789062,28.542621612548828,112.36473846435547,160.1527099609375,56.05770492553711,85.6907730102539,146.92446899414062,418.239990234375,145.72000122070312,71.0,29.075000762939453,344.3800048828125,39.97999954223633,111.88154602050781,640.4130859375,84.93043518066406,45.64518356323242,403.88995361328125,106.49920654296875,158.4457550048828,161.01573181152344,383.318359375,172.97000122070312,104.43000030517578,113.51000213623047,202.83999633789062
2023-01-18,133.20050048828125,230.30368041992188,17.3596248626709,55.01365661621094,70.52999877929688,27.780841827392578,114.00891876220703,158.65528869628906,55.722442626953125,83.86282348632812,143.93592834472656,416.20001220703125,140.11000061035156,70.83999633789062,28.75,341.30999755859375,39.16999816894531,112.7191390991211,634.67236328125,85.38853454589844,45.247833251953125,403.0257263183594,106.78148651123047,157.58187866210938,161.3466033935547,379.26123046875,172.4600067138672,101.0,113.02999877929688,200.83999633789062
2023-01-19,133.25961303710938,226.51425170898438,16.748233795166016,53.953208923339844,67.70999908447266,27.404773712158203,109.8424301147461,156.07127380371094,55.57453918457031,83.11811828613281,144.8859405517578,428.42999267578125,135.24000549316406,70.3550033569336,27.877500534057617,342.5299987792969,38.060001373291016,111.36165618896484,613.2276611328125,84.36734771728516,43.98796081542969,390.44146728515625,103.3356704711914,154.85745239257812,155.97718811035156,371.9230041503906,171.9499969482422,99.8499984741211,110.37000274658203,189.30999755859375
2023-01-20,135.8209686279297,234.61070251464844,17.82115936279297,54.67741394042969,70.06999969482422,28.176197052001953,114.81232452392578,157.96136474609375,57.64527130126953,84.38509368896484,149.67555236816406,441.8299865722656,144.82000732421875,73.05000305175781,28.782499313354492,356.3800048828125,40.47999954223633,112.75765228271484,631.3252563476562,86.87738037109375,45.7915153503418,401.850830078125,106.73281860351562,156.79396057128906,159.28582763671875,391.0495910644531,178.25999450683594,103.41000366210938,117.12000274658203,197.86000061035156
