Date,NEE,DUK,SO,D,AEP,EXC,SRE,XEL
2023-02-09,67.14714050292969,86.63504791259766,58.976524353027344,49.692710876464844,79.67045593261719,35.75471115112305,69.36782836914062,61.17232131958008
2023-02-10,68.49430084228516,88.02049255371094,59.96274948120117,51.2507209777832,81.53435516357422,36.39845657348633,71.35223388671875,62.226402282714844
2023-02-13,69.3007583618164,88.846435546875,60.186893463134766,50.476016998291016,82.02057647705078,36.827613830566406,71.64738464355469,62.43538284301758
2023-02-14,69.67649841308594,88.3402099609375,59.75653839111328,49.97676467895508,81.47132873535156,37.57864761352539,71.2250747680664,61.77206039428711
2023-02-15,70.51045989990234,88.15371704101562,59.864131927490234,50.14031982421875,81.86752319335938,38.150875091552734,71.92437744140625,61.69934844970703
2023-02-16,69.36492156982422,88.18511962890625,59.048255920410156,50.011192321777344,81.66942596435547,37.98994445800781,71.50662231445312,61.117801666259766
2023-02-17,69.7131576538086,89.26174926757812,60.36183547973633,50.52766036987305,83.20916748046875,38.490623474121094,71.96979522705078,61.79931640625
2023-02-20,,,,,,,,
2023-02-21,67.5045394897461,87.63783264160156,59.383453369140625,50.011192321777344,81.80448913574219,37.75746536254883,70.57572174072266,61.06327819824219
2023-02-22,67.52288055419922,87.44940948486328,59.10260772705078,49.67549514770508,81.7774658203125,37.40878677368164,70.4576416015625,60.59984588623047
2023-02-23,66.78057861328125,86.88418579101562,58.64964294433594,49.313968658447266,81.67842864990234,37.40878677368164,70.6846923828125,60.272727966308594
2023-02-24,66.8263931274414,86.9559555053711,58.48657989501953,49.06433868408203,81.42630767822266,37.26448059082031,70.51214599609375,59.80020523071289
2023-02-27,66.28036499023438,85.9600830078125,58.314453125,48.48762130737305,81.10213470458984,37.36368942260742,70.33052062988281,59.42765808105469
2023-02-28,65.51480865478516,84.56942749023438,57.127685546875,47.876461029052734,79.21123504638672,36.42576599121094,68.09635162353516,58.67344665527344
2023-03-01,64.44486999511719,82.46101379394531,56.45730972290039,47.11898422241211,77.76154327392578,35.84857940673828,67.14274597167969,57.4921760559082
2023-03-02,66.60317993164062,84.12979888916016,57.68030548095703,47.91895294189453,79.22924041748047,36.416744232177734,67.51964569091797,58.46445083618164
2023-03-03,68.0973892211914,85.58325958251953,58.71305465698242,48.74678421020508,80.2197265625,37.3185920715332,68.51864624023438,59.155052185058594
2023-03-06,68.6231460571289,86.11260223388672,59.09355163574219,48.77292251586914,80.47183990478516,37.41779708862305,68.59585571289062,59.109619140625
2023-03-07,68.02361297607422,83.90550994873047,58.278221130371094,47.631370544433594,79.80552673339844,36.97589111328125,67.34255981445312,57.801124572753906
2023-03-08,68.48478698730469,84.93726348876953,58.64059066772461,47.892799377441406,80.40880584716797,37.20135498046875,67.48784637451172,58.518978118896484
2023-03-09,68.03282928466797,84.53353118896484,58.47752380371094,47.29151916503906,79.92257690429688,36.60613250732422,67.03376007080078,58.38267517089844
2023-03-10,67.341064453125,83.28644561767578,57.924903869628906,46.367828369140625,78.81504821777344,36.23637390136719,65.43986511230469,57.44673156738281
2023-03-13,67.59932708740234,84.48867797851562,59.02107620239258,47.23052215576172,80.48084259033203,37.32761001586914,65.37631225585938,59.336795806884766
2023-03-14,68.76148986816406,85.31409454345703,59.954166412353516,47.67494583129883,81.26423645019531,37.28252029418945,66.68411254882812,59.94132995605469
2023-03-15,69.65616607666016,86.87521362304688,61.285888671875,48.72064208984375,83.3712387084961,37.73344802856445,66.46160888671875,61.654197692871094
2023-03-16,70.31105041503906,87.2071762084961,61.71167755126953,48.69449996948242,82.84899139404297,38.013023376464844,67.51964569091797,61.5900764465332
2023-03-17,69.79452514648438,86.4804458618164,61.51238250732422,48.27621841430664,81.66942596435547,38.003997802734375,65.99842834472656,61.26032638549805
2023-03-20,70.07124328613281,87.30586242675781,62.101226806640625,48.46792221069336,82.62388610839844,37.71541213989258,66.98381805419922,61.72748565673828
2023-03-21,69.50859832763672,85.02698516845703,60.81481170654297,47.13467788696289,80.04864501953125,36.68730163574219,66.64961242675781,59.99628829956055
2023-03-22,68.37411499023438,83.39410400390625,60.4343147277832,46.367828369140625,78.20275115966797,35.78544998168945,65.00616455078125,58.759727478027344
2023-03-23,68.07894897460938,82.1380386352539,60.099117279052734,45.505126953125,76.90612030029297,35.35255813598633,63.948665618896484,57.99030685424805
2023-03-24,69.8129653930664,84.66812133789062,62.13745880126953,46.908103942871094,80.2197265625,36.290489196777344,65.36322784423828,60.042083740234375
2023-03-27,69.58238983154297,84.95523071289062,61.820377349853516,47.16952896118164,79.7334976196289,36.54299545288086,66.0682373046875,59.80393600463867
2023-03-28,69.39791870117188,85.0090560913086,61.95627212524414,47.68367004394531,80.07565307617188,36.81355285644531,66.58553314208984,59.90468978881836
2023-03-29,70.20037078857422,86.3727798461914,62.816890716552734,48.433082580566406,81.12915802001953,37.11117172241211,67.95890045166016,60.94890213012695
2023-03-30,70.64311218261719,86.27409362792969,62.56325149536133,48.5289306640625,81.42630767822266,37.3817253112793,68.46705627441406,61.287811279296875
2023-03-31,71.09506225585938,86.55223083496094,63.034324645996094,48.72064208984375,81.93055725097656,37.778541564941406,69.19950866699219,61.773277282714844
2023-04-03,70.71688079833984,85.31409454345703,62.48170852661133,48.42435836791992,81.8495101928711,37.706398010253906,68.47621154785156,61.8465576171875
2023-04-04,71.1688232421875,86.33689880371094,63.07961654663086,49.0692024230957,82.09261322021484,37.75148391723633,68.78750610351562,62.69841384887695
2023-04-05,72.24798583984375,88.67855072021484,64.7737045288086,50.02775955200195,85.12708282470703,38.71646499633789,70.10592651367188,65.14407348632812
2023-04-06,72.83829498291016,89.48605346679688,65.50750732421875,50.594173431396484,85.44225311279297,38.83371353149414,71.11307525634766,65.28146362304688
2023-04-07,,,,,,,,
2023-04-10,72.34024047851562,88.93875122070312,65.26290893554688,50.50703430175781,85.03704833984375,39.014068603515625,71.0901870727539,64.8143081665039
2023-04-11,72.2572021484375,89.1361312866211,65.07266998291016,50.61160659790039,84.9469985961914,39.014068603515625,70.84298706054688,65.0707778930664
2023-04-12,72.48779296875,89.18997955322266,65.33538818359375,50.446041107177734,84.87496948242188,38.85173797607422,70.47674560546875,65.0707778930664
2023-04-13,72.72760772705078,88.94771575927734,65.64338684082031,50.8556022644043,84.61383819580078,38.680389404296875,70.8475570678711,65.0707778930664
2023-04-14,71.9620590209961,87.60194396972656,65.17230224609375,50.480892181396484,83.29020690917969,37.9949836730957,70.05558776855469,64.24639892578125
2023-04-17,72.44168090820312,88.29278564453125,65.53468322753906,51.13444900512695,84.00155639648438,38.48197937011719,70.94827270507812,64.41128540039062
2023-04-18,72.22032165527344,87.39558410644531,65.75209045410156,49.984188079833984,83.26319122314453,38.64431381225586,71.42437744140625,63.898338317871094
2023-04-19,72.81063842773438,88.28379821777344,65.96046447753906,50.04518508911133,84.2266616821289,38.8156623840332,72.32622528076172,64.65859985351562
2023-04-20,72.6353759765625,88.1222915649414,66.15070343017578,49.85347366333008,84.19965362548828,38.77959442138672,71.84555053710938,64.75019073486328
2023-04-21,72.85674285888672,88.24790954589844,66.6852035522461,50.289180755615234,84.56881713867188,38.978004455566406,71.78145599365234,64.52120208740234
2023-04-24,72.90287017822266,88.73240661621094,67.12911987304688,50.12362289428711,84.85694885253906,39.1854248046875,72.26214599609375,65.06161499023438
2023-04-25,71.777587890625,89.48605346679688,67.0204086303711,49.940616607666016,84.98302459716797,39.32971954345703,72.32164001464844,65.19902038574219
2023-04-26,68.31875610351562,88.23894500732422,65.76116180419922,48.90363311767578,83.06510162353516,38.59020233154297,70.65071105957031,63.82506561279297
2023-04-27,69.9605484008789,89.24380493164062,66.59461975097656,49.9754753112793,83.56934356689453,38.581180572509766,71.45642852783203,64.3563232421875
2023-04-28,70.67999267578125,88.71446990966797,66.63085174560547,49.79248046875,83.21817016601562,38.27455139160156,71.18174743652344,64.03573608398438
2023-05-01,70.83678436279297,88.9028549194336,67.12004089355469,49.775054931640625,83.42526245117188,38.94192123413086,71.62580108642578,64.27388000488281
2023-05-02,70.04357147216797,87.56604766845703,66.26849365234375,48.38949966430664,82.1916732788086,38.39179611206055,70.13340759277344,63.293800354003906
2023-05-03,69.53627014160156,87.32379913330078,66.43154907226562,48.58992385864258,81.82249450683594,38.17535400390625,69.86788940429688,62.74421691894531
2023-05-04,69.64695739746094,88.02361297607422,67.26499938964844,49.2957763671875,82.33576202392578,38.382781982421875,70.26617431640625,63.30297088623047
2023-05-05,69.64695739746094,89.14511108398438,67.89009094238281,49.22605895996094,82.93903350830078,38.64431381225586,70.9207992553711,63.72431564331055
2023-05-08,70.15424346923828,88.73240661621094,67.5549087524414,49.23476791381836,82.9660415649414,38.57217025756836,70.9253921508789,63.49530792236328
2023-05-09,69.71150970458984,87.96980285644531,67.66360473632812,49.23476791381836,82.7752456665039,38.436885833740234,71.28246307373047,63.30297088623047
2023-05-10,70.91979217529297,88.94771575927734,68.54236602783203,49.104061126708984,83.33859252929688,38.70744705200195,71.2275161743164,63.476993560791016
2023-05-11,70.19114685058594,88.21809387207031,67.62736511230469,48.3285026550293,82.39363098144531,38.310630798339844,70.26158905029297,62.8541259765625
2023-05-12,71.90672302246094,88.32687377929688,67.07868194580078,48.09321975708008,83.28406524658203,37.974090576171875,70.17460632324219,63.10144805908203
2023-05-15,71.51932525634766,87.31172180175781,66.22817993164062,47.72722625732422,81.8575210571289,37.07362747192383,68.9111099243164,62.20377731323242
2023-05-16,69.95133209228516,85.20891571044922,64.8381576538086,46.045406341552734,80.04029846191406,35.80934143066406,66.60842895507812,60.99470520019531
2023-05-17,69.49014282226562,84.31158447265625,64.87472534179688,46.37654495239258,79.11351013183594,35.70928955078125,67.2081298828125,60.49092102050781
2023-05-18,69.26879119873047,84.12124633789062,64.9753189086914,45.905982971191406,78.72279357910156,35.82753372192383,67.34547424316406,60.33519744873047
2023-05-19,68.69692993164062,83.8493423461914,65.3045425415039,45.417991638183594,78.65010833740234,36.264122009277344,66.75493621826172,60.39015197753906
2023-05-22,68.78917694091797,83.3598861694336,64.88386535644531,45.452842712402344,78.5138168334961,36.491512298583984,66.87393951416016,60.3443489074707
2023-05-23,68.40177154541016,82.25411224365234,65.06676483154297,45.566131591796875,78.14128112792969,36.78256607055664,67.06620788574219,60.07872009277344
2023-05-24,68.4755630493164,81.71934509277344,64.79241943359375,44.7121467590332,77.38713073730469,36.518798828125,66.70915222167969,59.657379150390625
2023-05-25,67.69156646728516,80.56822967529297,63.85048294067383,43.94530487060547,74.96110534667969,35.93667984008789,65.72948455810547,58.887962341308594
2023-05-26,68.61796569824219,80.39602661132812,63.5304069519043,43.44860076904297,74.73394775390625,35.82753372192383,65.85308837890625,58.91543960571289
2023-05-29,,,,,,,,
2023-05-30,67.47618865966797,79.77062225341797,63.8596305847168,43.344024658203125,74.31599426269531,35.78205490112305,65.81185913085938,58.759727478027344
2023-05-31,68.19097137451172,80.93079376220703,63.786468505859375,43.8145866394043,75.52445983886719,36.064022064208984,65.70658874511719,59.80393600463867
2023-06-01,67.72683715820312,79.87033081054688,63.26520538330078,43.291770935058594,74.52497100830078,35.909400939941406,66.00414276123047,58.21013641357422
2023-06-02,68.55298614501953,81.28428649902344,63.512115478515625,44.033607482910156,75.82430267333984,36.10039520263672,66.18268585205078,57.834590911865234
2023-06-05,68.3116455078125,81.71934509277344,63.73160171508789,44.59882354736328,76.32404327392578,36.36417007446289,66.38411712646484,58.57653045654297
2023-06-06,68.11670684814453,81.34771728515625,63.438961029052734,45.58794021606445,75.8152084350586,36.15497970581055,66.41156768798828,58.21930694580078
2023-06-07,68.85004425048828,82.99732971191406,64.13396453857422,46.85083770751953,76.85104370117188,36.691612243652344,67.84903717041016,58.906272888183594
2023-06-08,69.5276870727539,83.3870849609375,65.00275421142578,47.062801361083984,76.94190979003906,36.500606536865234,68.25189208984375,58.75056457519531
2023-06-09,68.75721740722656,82.95201873779297,65.1673583984375,46.88616180419922,76.03327941894531,36.455135345458984,67.61555480957031,58.1185417175293
2023-06-12,68.67367553710938,82.83419036865234,64.78326416015625,46.365116119384766,76.04237365722656,36.30050277709961,67.37293243408203,58.22846603393555
2023-06-13,69.01712799072266,82.26317596435547,64.42662811279297,46.25914001464844,75.53353881835938,36.20045471191406,67.1165771484375,57.82543182373047
2023-06-14,68.13526916503906,82.34474182128906,64.45405578613281,46.4181022644043,75.96968078613281,36.491512298583984,67.42786407470703,57.71460723876953
2023-06-15,69.02641296386719,83.10610961914062,64.71012115478516,46.69187545776367,77.12362670898438,37.128204345703125,68.02299499511719,59.40475082397461
2023-06-16,70.16818237304688,83.55021667480469,65.6246109008789,47.09812545776367,77.16905975341797,37.48292541503906,67.84444427490234,59.03532028198242
2023-06-19,,,,,,,,
2023-06-20,69.3977279663086,82.43537902832031,64.3260269165039,46.95682144165039,76.81468963623047,37.05543899536133,67.49195098876953,58.25027847290039
2023-06-21,70.34456634521484,83.06985473632812,65.51487731933594,47.062801361083984,77.64154815673828,37.21006393432617,67.98180389404297,58.010154724121094
2023-06-22,69.7411880493164,82.39006805419922,65.20394897460938,46.80669021606445,77.32352447509766,36.87352752685547,67.07536315917969,57.96396255493164
2023-06-23,68.85004425048828,81.32054138183594,64.42662811279297,45.76456832885742,75.86064910888672,36.264122009277344,65.80730438232422,57.35440444946289
2023-06-26,68.96143341064453,82.33567810058594,65.59717559814453,46.62123107910156,76.12415313720703,36.900814056396484,66.86021423339844,58.05632019042969
2023-06-27,68.60869598388672,82.0456314086914,65.03934478759766,46.37394332885742,75.8152084350586,37.128204345703125,66.9609375,57.668418884277344
2023-06-28,68.17240905761719,80.7585678100586,63.896217346191406,45.62327575683594,74.16153717041016,36.46422576904297,66.43903350830078,56.56012725830078
