Date,PLD,AMT,CCI,SPG,O,PSA,WELL,EQIX
2022-12-12,107.46483612060547,195.52194213867188,119.43943786621094,100.88541412353516,54.85638427734375,267.667724609375,61.22456741333008,639.1347045898438
2022-12-13,110.25091552734375,202.33309936523438,123.0379867553711,102.26321411132812,55.10235595703125,269.9026184082031,61.718231201171875,664.16015625
2022-12-14,110.69705200195312,199.12681579589844,117.9544906616211,101.81243896484375,54.847896575927734,268.34710693359375,62.7335319519043,660.7972412109375
2022-12-15,107.97470092773438,197.65045166015625,118.40065002441406,100.53671264648438,54.83092498779297,267.1224365234375,62.51930236816406,649.4586791992188
2022-12-16,102.87843322753906,193.33006286621094,115.6293716430664,98.92928314208984,53.84696578979492,256.0909729003906,59.91120910644531,627.3641967773438
2022-12-19,102.72261810302734,189.86106872558594,114.29093933105469,98.33392333984375,53.897857666015625,254.267333984375,59.33370590209961,618.2991333007812
2022-12-20,102.82344055175781,189.0187225341797,114.80570220947266,98.3679428100586,53.53310775756836,252.32748413085938,59.19398498535156,612.6250610351562
2022-12-21,104.4366455078125,190.7487335205078,115.39769744873047,99.12489318847656,54.49162292480469,253.58795166015625,59.585201263427734,625.5886840820312
2022-12-22,103.8225326538086,190.7487335205078,116.34149932861328,98.96329498291016,53.82151794433594,250.29815673828125,60.1068115234375,615.3775634765625
2022-12-23,104.1433334350586,192.42434692382812,117.5255126953125,100.28156280517578,54.63582992553711,253.17666625976562,60.60979461669922,617.81982421875
2022-12-26,,,,,,,,
2022-12-27,103.84087371826172,192.43344116210938,117.48259735107422,100.44315338134766,54.3813591003418,253.0247344970703,61.420162200927734,614.90771484375
2022-12-28,101.23773193359375,191.70352172851562,115.70660400390625,97.85765075683594,53.63489532470703,248.51031494140625,60.39555740356445,612.9913940429688
2022-12-29,104.46414184570312,196.8496551513672,118.75239562988281,99.77976989746094,54.31348419189453,252.61355590820312,61.31771469116211,625.0438232421875
2022-12-30,103.32756805419922,193.3093719482422,116.37580108642578,99.91584777832031,54.01460266113281,250.47698974609375,61.0568962097168,615.3304443359375
2023-01-02,,,,,,,,
2023-01-03,103.29090881347656,195.87332153320312,118.6666030883789,99.96687316894531,54.32966613769531,245.1042938232422,62.36093521118164,622.3572387695312
2023-01-04,107.20475769042969,199.82420349121094,122.99080657958984,103.04566192626953,55.0194206237793,248.6175079345703,64.12139129638672,638.9281005859375
2023-01-05,103.43754577636719,193.5557403564453,120.76007080078125,99.86481475830078,53.98054122924805,242.50291442871094,62.770774841308594,620.581787109375
2023-01-06,106.92061614990234,199.36798095703125,125.015625,101.09803009033203,54.568111419677734,247.41070556640625,64.99696350097656,633.0944213867188
2023-01-09,106.37982177734375,200.09793090820312,124.73248291015625,100.63026428222656,55.096073150634766,251.3887939453125,64.52190399169922,639.8768310546875
2023-01-10,106.37065124511719,202.51589965820312,126.20821380615234,99.38003540039062,54.619197845458984,251.3620147705078,64.2611083984375,653.0189819335938
2023-01-11,110.86196899414062,208.1456298828125,130.06048583984375,103.21575927734375,56.20310974121094,262.5274658203125,66.90644073486328,671.7786254882812
2023-01-12,111.93437957763672,211.87753295898438,129.76881408691406,107.15352630615234,56.671470642089844,264.6819152832031,67.15792846679688,681.3792114257812
2023-01-13,111.73274230957031,212.42498779296875,129.43418884277344,106.79631805419922,56.364906311035156,260.0244140625,66.27305603027344,678.1383056640625
2023-01-16,,,,,,,,
2023-01-17,111.29277038574219,210.81910705566406,128.96231079101562,106.32855987548828,56.96099090576172,260.677001953125,66.79466247558594,674.4841918945312
2023-01-18,112.42019653320312,205.47219848632812,124.62095642089844,103.97269439697266,56.2371826171875,255.47418212890625,66.73876190185547,660.0927124023438
2023-01-19,111.17361450195312,203.79331970214844,124.61236572265625,102.85003662109375,55.61552810668945,257.0565185546875,66.73876190185547,660.1677856445312
2023-01-20,112.57600402832031,202.02316284179688,127.08333587646484,105.16339874267578,56.52669906616211,258.442138671875,67.83790588378906,676.4193115234375
2023-01-23,115.55491638183594,196.7857666015625,124.21771240234375,106.2860336303711,56.99505615234375,260.0065612792969,69.18850708007812,672.906005859375
2023-01-24,115.85740661621094,196.32955932617188,124.67243957519531,106.69427490234375,57.13982391357422,262.65264892578125,69.74736785888672,676.0059204101562
2023-01-25,115.20662689208984,199.5139923095703,124.8097152709961,106.47314453125,57.31865310668945,261.2938537597656,68.79729461669922,676.1467895507812
2023-01-26,117.37894439697266,201.67645263671875,127.0919189453125,107.44271087646484,57.88069534301758,265.8529968261719,69.09535217285156,684.995849609375
2023-01-27,119.0104751586914,201.4574737548828,125.32449340820312,109.38182067871094,58.16170120239258,267.5783386230469,70.0361328125,685.9635009765625
2023-01-30,117.13145446777344,198.9665069580078,124.19195556640625,107.1195297241211,57.71035385131836,267.1939392089844,69.41204833984375,680.92822265625
2023-01-31,118.4971923828125,203.82980346679688,127.07477569580078,109.25426483154297,57.97447967529297,272.06597900390625,69.89641571044922,693.39404296875
2023-02-01,119.98206329345703,207.25144958496094,127.93273162841797,109.65398406982422,58.0343017578125,273.49627685546875,69.74736785888672,693.39404296875
2023-02-02,123.27264404296875,207.47958374023438,130.87557983398438,112.08638000488281,58.00010681152344,278.430908203125,71.04210662841797,707.3440551757812
2023-02-03,120.64202117919922,202.61627197265625,125.23868560791016,110.40242767333984,57.769344329833984,275.75799560546875,70.62294006347656,688.5750122070312
2023-02-06,120.4770278930664,201.2567596435547,125.05851745605469,109.40734100341797,57.888999938964844,275.1143493652344,69.41204833984375,679.9608154296875
2023-02-07,119.40461730957031,200.25306701660156,124.46651458740234,107.07698822021484,57.58131408691406,270.0009460449219,69.78462982177734,681.5107421875
2023-02-08,118.97382354736328,199.34060668945312,123.05084991455078,105.66516876220703,57.4531135559082,269.97412109375,69.8591537475586,686.6868896484375
2023-02-09,117.360595703125,196.3478240966797,120.97456359863281,105.80976867675781,56.60695266723633,266.87213134765625,68.91837310791016,688.2931518554688
2023-02-10,117.40644073486328,197.74383544921875,121.40355682373047,105.75872802734375,57.13686752319336,268.1057434082031,70.11995697021484,685.5219116210938
2023-02-13,118.50634002685547,198.23654174804688,121.60946655273438,106.97494506835938,57.393280029296875,270.42108154296875,70.68814086914062,694.0892944335938
2023-02-14,117.07646942138672,196.31129455566406,119.29293060302734,106.66024780273438,56.16251754760742,268.972900390625,70.5577392578125,684.2725219726562
2023-02-15,116.89314270019531,197.6343536376953,120.22811889648438,106.75379943847656,56.75225067138672,268.9997253417969,70.52979278564453,683.1735229492188
2023-02-16,115.29827880859375,193.43714904785156,119.91062927246094,105.75872802734375,56.675331115722656,267.7928466796875,72.7000961303711,678.4202270507812
2023-02-17,114.86746978759766,191.84947204589844,120.69998931884766,105.17189025878906,56.512935638427734,267.30120849609375,72.09464263916016,673.3191528320312
2023-02-20,,,,,,,,
2023-02-21,113.18094635009766,186.73068237304688,117.25093841552734,102.5864028930664,55.74371337890625,267.2028503417969,71.55441284179688,660.5057983398438
2023-02-22,112.64933776855469,181.83091735839844,115.15748596191406,102.99462127685547,56.0001106262207,261.302734375,70.4366455078125,656.1377563476562
2023-02-23,113.66675567626953,184.27626037597656,115.19181060791016,104.01522064208984,56.47875213623047,263.0906677246094,70.94895935058594,663.5120239257812
2023-02-24,111.25609588623047,178.5917205810547,112.5320816040039,103.61548614501953,55.53858184814453,262.14306640625,69.7380599975586,643.2962646484375
2023-02-27,112.65848541259766,177.9986572265625,112.95248413085938,104.1938247680664,55.350547790527344,263.9131164550781,69.74744415283203,651.187255859375
2023-02-28,113.10762023925781,180.67210388183594,112.18030548095703,103.83662414550781,54.87430191040039,267.24755859375,69.6065902709961,646.5559692382812
2023-03-01,111.02696228027344,177.82530212402344,110.64453125,103.12220764160156,54.50532913208008,264.3421936035156,68.6393051147461,635.0108032226562
2023-03-02,114.22586059570312,180.23411560058594,110.94481658935547,104.48300170898438,54.99443054199219,269.2857971191406,69.82258605957031,646.2740478515625
2023-03-03,116.36151885986328,184.76898193359375,112.83235168457031,105.52909088134766,55.33766555786133,272.4951171875,70.72411346435547,662.6571655273438
2023-03-06,116.55401611328125,181.18307495117188,111.65693664550781,105.33348083496094,55.17463684082031,273.29962158203125,70.61143493652344,660.2312622070312
2023-03-07,113.49259948730469,175.52593994140625,108.55106353759766,102.57789611816406,54.8314094543457,270.2870178222656,69.46572875976562,647.1385498046875
2023-03-08,114.62915802001953,178.6282501220703,111.57115173339844,103.91316986083984,55.38056945800781,268.96392822265625,70.17005920410156,655.124267578125
2023-03-09,111.18278503417969,174.45838928222656,109.70075225830078,101.25448608398438,54.43667984008789,264.3421936035156,68.03827667236328,644.608642578125
2023-03-10,107.22309875488281,174.52227783203125,108.85994720458984,96.24784851074219,52.669036865234375,251.6122589111328,63.699607849121094,628.325439453125
2023-03-13,108.49716186523438,179.13922119140625,112.03446197509766,96.17878723144531,53.87893295288086,258.880126953125,64.99557495117188,644.4387817382812
2023-03-14,109.83538818359375,182.33274841308594,113.88844299316406,96.85209655761719,54.2479133605957,259.8286437988281,67.20246887207031,652.7172241210938
2023-03-15,110.00038146972656,184.60472106933594,115.22576904296875,94.68545532226562,54.11061096191406,260.65966796875,66.91136169433594,656.0401000976562
2023-03-16,110.87750244140625,187.09567260742188,115.07814025878906,94.26248168945312,53.570030212402344,266.35052490234375,66.53570556640625,663.2047119140625
2023-03-17,107.12894439697266,183.71966552734375,113.11559295654297,90.0413818359375,52.669036865234375,267.0822448730469,64.56359100341797,652.1320190429688
2023-03-20,109.5941162109375,184.26710510253906,113.96660614013672,92.46700286865234,53.17531204223633,269.5211486816406,64.92044067382812,650.810546875
2023-03-21,109.28021240234375,180.8363494873047,112.44693756103516,94.19342041015625,52.57463836669922,264.59814453125,65.16462707519531,649.3850708007812
2023-03-22,105.36546325683594,175.29783630371094,109.48575592041016,90.0413818359375,50.97003936767578,257.4167785644531,62.14068603515625,625.8712768554688
2023-03-23,105.39317321777344,174.84161376953125,107.46241760253906,88.3753890991211,50.858482360839844,254.9507598876953,61.75566101074219,629.0239868164062
2023-03-24,108.05224609375,182.14114379882812,112.4208984375,89.32492065429688,52.37730026245117,258.8891906738281,63.37092590332031,643.494873046875
2023-03-27,108.0799331665039,176.23764038085938,110.69280242919922,89.16954803466797,52.094120025634766,258.6633605957031,63.74656677246094,649.0830078125
2023-03-28,107.70138549804688,175.98214721679688,110.7101821899414,89.90328979492188,52.39444351196289,254.7339630126953,64.5823745727539,644.76904296875
2023-03-29,110.68359375,181.11009216308594,113.73213958740234,92.00950622558594,53.23537063598633,262.1772155761719,65.69990539550781,655.5869140625
2023-03-30,112.56710815429688,183.5645294189453,115.08682250976562,92.84680938720703,53.724483489990234,266.1518249511719,66.62960815429688,662.66650390625
2023-03-31,115.19847106933594,186.44786071777344,116.22440338134766,96.65357971191406,54.55591583251953,272.92669677734375,67.32456970214844,680.630126953125
2023-04-03,114.27519226074219,183.49156188964844,114.81761932373047,97.04200744628906,54.16819763183594,277.9490966796875,67.36213684082031,670.1615600585938
2023-04-04,114.56140899658203,185.63575744628906,116.0941390991211,96.0838623046875,54.14234161376953,278.4549255371094,66.09432220458984,670.661865234375
2023-04-05,112.89024353027344,186.76718139648438,116.12020111083984,94.90988159179688,54.03034210205078,277.5516357421875,66.26337432861328,664.375244140625
2023-04-06,113.33343505859375,188.59207153320312,116.72807312011719,94.75450134277344,53.90971755981445,280.7402648925781,67.19307708740234,671.369873046875
2023-04-07,,,,,,,,
2023-04-10,114.24748992919922,190.1067352294922,116.3807144165039,94.57323455810547,53.9786376953125,281.3454895019531,68.38575744628906,666.6595458984375
2023-04-11,113.25958251953125,191.958984375,116.80620574951172,95.09115600585938,53.50477600097656,283.6850891113281,69.81319427490234,666.9332275390625
2023-04-12,113.38883972167969,192.76190185546875,116.14625549316406,94.53006744384766,53.34968566894531,282.87213134765625,70.0855484008789,671.1905517578125
2023-04-13,112.56710815429688,193.78225708007812,116.30255889892578,94.03804016113281,53.0136604309082,275.0675048828125,69.96344757080078,668.9911499023438
2023-04-14,110.57281494140625,190.17889404296875,112.25589752197266,92.84680938720703,52.358856201171875,262.276611328125,69.57841491699219,650.0836181640625
2023-04-17,113.69351196289062,191.9622039794922,114.78287506103516,96.11837768554688,53.039512634277344,266.0072326660156,70.65839385986328,668.2642822265625
2023-04-18,114.21979522705078,191.3646697998047,114.97393798828125,96.0752182006836,52.65178680419922,262.484375,70.85560607910156,666.0176391601562
2023-04-19,115.5585708618164,191.30953979492188,115.97257995605469,96.73125457763672,53.108436584472656,261.17462158203125,71.60688781738281,667.3392944335938
2023-04-20,113.79508209228516,188.98390197753906,110.22386932373047,95.61770629882812,53.358314514160156,259.8286437988281,71.25941467285156,665.5078735351562
2023-04-21,114.09976959228516,187.65101623535156,109.39022827148438,95.52275848388672,53.702938079833984,260.5964660644531,71.0246353149414,673.0406494140625
