Date,LIN,APD,ECL,SHW,PPG,MLM,VMC,NUE,STLD,FCX,ALB,DD
2022-11-15,318.6525573730469,273.18072509765625,147.79771423339844,233.57489013671875,121.28388214111328,347.2350158691406,171.89102172851562,137.8348388671875,96.0770034790039,36.50722122192383,283.3556213378906,27.69817352294922
2022-11-16,319.773681640625,273.71868896484375,144.92437744140625,233.7884979248047,120.80625915527344,348.9017639160156,172.76071166992188,135.49057006835938,94.94869995117188,35.82673645019531,274.64984130859375,27.094593048095703
2022-11-17,316.525390625,272.03070068359375,143.086181640625,230.77134704589844,118.62406921386719,343.79351806640625,171.73468017578125,135.96896362304688,96.58378601074219,34.84911346435547,265.7237854003906,27.17690086364746
2022-11-18,320.904296875,274.9800720214844,143.28941345214844,233.623046875,120.3192367553711,349.3626403808594,174.81285095214844,135.9019775390625,96.22996520996094,34.8299446105957,265.2736511230469,27.192577362060547
2022-11-21,320.3869323730469,274.9151306152344,143.4925537109375,232.86386108398438,120.8624267578125,350.76470947265625,174.49037170410156,142.6095428466797,98.50568389892578,34.6286735534668,270.9242248535156,27.345428466796875
2022-11-22,325.55145263671875,286.7405090332031,144.0730438232422,236.94186401367188,123.61592102050781,357.52996826171875,178.12559509277344,145.58531188964844,101.77581787109375,36.28677749633789,271.1253356933594,27.882387161254883
2022-11-23,328.5218200683594,285.80377197265625,145.17591857910156,243.3167266845703,124.61803436279297,358.18682861328125,178.12559509277344,143.26976013183594,99.39492797851562,36.45930099487305,271.901123046875,28.144983291625977
2022-11-24,,,,,,,,,,,,
2022-11-25,330.0165710449219,287.4361267089844,144.10205078125,242.84954833984375,124.89897155761719,360.41253662109375,179.1614227294922,142.7530517578125,99.42362213134766,35.606285095214844,261.2894592285156,27.925498962402344
2022-11-28,323.5776672363281,282.3813781738281,140.7449951171875,238.99546813964844,122.03313446044922,352.3922424316406,175.58485412597656,141.16465759277344,98.371826171875,34.68617248535156,254.86294555664062,27.18082046508789
2022-11-29,318.08721923828125,280.26666259765625,140.19357299804688,235.1121368408203,123.46604919433594,350.5587463378906,174.38287353515625,140.64796447753906,98.14232635498047,35.951324462890625,258.6077575683594,27.354093551635742
2022-11-30,322.4086608886719,287.6680603027344,144.95339965820312,242.5186767578125,126.6409912109375,359.9887390136719,179.15167236328125,143.48025512695312,99.37579345703125,38.14617156982422,266.2408447265625,27.767597198486328
2022-12-01,324.28363037109375,289.4117431640625,146.99472045898438,244.8837127685547,126.39750671386719,358.9082336425781,179.64027404785156,142.81045532226562,100.5232162475586,37.925724029541016,263.65509033203125,27.73215675354004
2022-12-02,324.37017822265625,295.3475646972656,146.43360900878906,250.8595733642578,128.5890350341797,359.25201416015625,180.28521728515625,147.54689025878906,104.74954986572266,38.54872131347656,272.2651062011719,28.18109703063965
2022-12-05,321.3990783691406,292.1291809082031,145.55323791503906,246.810791015625,126.0509262084961,347.0127258300781,174.92034912109375,144.49452209472656,102.06267547607422,37.24523162841797,254.02023315429688,27.73215675354004
2022-12-06,318.7452697753906,289.4673767089844,143.5989532470703,246.6842498779297,123.66275024414062,343.790771484375,173.89427185058594,146.37950134277344,103.52562713623047,36.86185073852539,247.086181640625,27.55493927001953
2022-12-07,318.6490783691406,292.6949768066406,143.1539764404297,244.40682983398438,121.22769165039062,346.25640869140625,175.01805114746094,143.33673095703125,102.8849868774414,36.94811248779297,246.7222442626953,27.448612213134766
2022-12-08,321.7547607421875,296.66461181640625,144.31488037109375,247.64779663085938,122.08932495117188,351.3740234375,178.6435089111328,144.3414306640625,105.21807861328125,38.203670501708984,245.20904541015625,27.50768280029297
2022-12-09,319.42791748046875,291.6098327636719,145.4564666748047,246.11976623535156,122.13616943359375,350.6177062988281,178.2917022705078,140.72451782226562,103.65949249267578,36.986454010009766,242.54653930664062,27.129623413085938
2022-12-12,323.1202087402344,296.3399658203125,145.6112518310547,247.0930633544922,123.92498016357422,353.4761962890625,179.94317626953125,141.6717987060547,104.95034790039062,37.264400482177734,248.39828491210938,27.515560150146484
2022-12-13,329.27392578125,301.6637268066406,147.74935913085938,251.9398956298828,125.56395721435547,362.19891357421875,181.69241333007812,143.00180053710938,105.54317474365234,37.628604888916016,250.8405303955078,27.90542984008789
2022-12-14,328.850830078125,301.54315185546875,145.5435333251953,242.0320281982422,124.34645080566406,359.2225341796875,180.39273071289062,141.54742431640625,103.89854431152344,37.791542053222656,237.3843231201172,27.42498016357422
2022-12-15,318.0721740722656,293.3070983886719,140.60952758789062,237.66207885742188,120.60021209716797,345.8143005371094,175.19398498535156,128.3141326904297,97.4538803100586,36.564735412597656,230.70306396484375,26.704309463500977
2022-12-16,316.9471740722656,293.4740905761719,139.36154174804688,234.04153442382812,118.16515350341797,342.0521545410156,173.13206481933594,127.83570098876953,96.59333801269531,36.76601028442383,232.96694946289062,26.74369239807129
2022-12-19,314.46636962890625,290.9698486328125,137.1184844970703,231.74461364746094,117.65943145751953,334.8127136230469,171.4219512939453,126.07508850097656,97.09053802490234,35.807559967041016,223.83473205566406,26.60585594177246
2022-12-20,316.2741394042969,289.87542724609375,138.70120239257812,232.20204162597656,116.84461975097656,335.6771240234375,172.5554962158203,128.1897430419922,98.67778778076172,36.22927474975586,223.9882354736328,26.586166381835938
2022-12-21,316.02410888671875,291.68402099609375,140.11895751953125,235.73500061035156,119.08299255371094,336.07000732421875,171.94964599609375,131.51959228515625,100.22681427001953,36.85226821899414,223.15365600585938,26.905149459838867
2022-12-22,315.052978515625,289.93109130859375,138.90513610839844,234.8493194580078,117.87483215332031,330.2451171875,170.0635986328125,131.00289916992188,98.3431396484375,36.10468292236328,216.7745361328125,26.60191535949707
2022-12-23,316.65869140625,289.4117431640625,140.35194396972656,236.18267822265625,118.68025970458984,332.5927429199219,171.2069549560547,130.20867919921875,98.09452819824219,36.51681137084961,217.71463012695312,27.066612243652344
2022-12-26,,,,,,,,,,,,
2022-12-27,316.2933349609375,289.5600891113281,141.2356414794922,233.0196075439453,118.39929962158203,333.4178771972656,171.6759796142578,130.64883422851562,98.39096069335938,37.264400482177734,205.43601989746094,27.0863037109375
2022-12-28,313.37030029296875,287.1857604980469,139.63340759277344,231.13145446777344,116.38570404052734,331.91497802734375,170.12222290039062,128.40020751953125,95.5128402709961,36.30595397949219,205.32093811035156,26.700366973876953
2022-12-29,317.0625915527344,288.8273620605469,143.43011474609375,234.86878967285156,118.38056945800781,334.62603759765625,172.01803588867188,128.2849884033203,94.41907501220703,36.71809005737305,208.61122131347656,27.007545471191406
2022-12-30,313.6299133300781,287.40093994140625,141.34239196777344,230.98550415039062,117.76243591308594,331.9837341308594,171.11900329589844,126.60408782958984,93.73786926269531,36.42095947265625,208.0260772705078,27.02723503112793
2023-01-02,,,,,,,,,,,,
2023-01-03,306.1011657714844,285.8252258300781,142.9446258544922,232.97091674804688,118.79265594482422,332.1997985839844,172.08642578125,125.88370513916016,91.31047821044922,36.34429168701172,205.76220703125,27.117807388305664
2023-01-04,304.5819396972656,285.8438720703125,145.4207305908203,237.65235900878906,121.72407531738281,341.5806579589844,175.47735595703125,131.58912658691406,94.70690155029297,37.379417419433594,214.46275329589844,27.775470733642578
2023-01-05,293.7359313964844,281.3966369628906,140.63357543945312,221.6615753173828,115.29930114746094,331.9837341308594,171.4610137939453,131.6371307373047,94.7836685180664,38.184505462646484,209.70477294921875,27.90937042236328
2023-01-06,303.9954528808594,289.19097900390625,145.12942504882812,229.4963836669922,120.34732055664062,344.94989013671875,177.22654724121094,138.24542236328125,98.52550506591797,40.52312088012695,212.611328125,28.539466857910156
2023-01-09,309.5338134765625,290.5801696777344,145.86741638183594,229.7007293701172,120.6938705444336,339.0168762207031,173.96267700195312,135.49838256835938,97.26863861083984,41.050270080566406,214.8751983642578,28.937211990356445
2023-01-10,309.6396484375,291.5124816894531,147.79002380371094,227.84181213378906,121.54612731933594,337.86761474609375,172.7216339111328,145.18984985351562,102.5263900756836,42.85213851928711,214.77928161621094,29.110490798950195
2023-01-11,316.9375305175781,291.605712890625,149.78062438964844,237.2435760498047,123.70955657958984,348.6923828125,178.25262451171875,148.39796447753906,105.5390625,43.43678665161133,226.92356872558594,29.496421813964844
2023-01-12,316.2548522949219,289.21893310546875,148.93585205078125,237.22412109375,123.26939392089844,345.3526611328125,176.68907165527344,149.56015014648438,105.89403533935547,43.36948013305664,233.30267333984375,29.437353134155273
2023-01-13,321.25482177734375,290.3283996582031,149.95538330078125,239.306884765625,123.99989318847656,349.0755310058594,179.01487731933594,151.33709716796875,106.9974136352539,43.32139587402344,232.3625946044922,29.614566802978516
2023-01-16,,,,,,,,,,,,
2023-01-17,317.302978515625,285.6481018066406,148.7610626220703,241.17556762695312,122.33283233642578,346.83587646484375,178.39918518066406,149.0030517578125,105.72135162353516,42.455936431884766,233.16839599609375,29.271953582763672
2023-01-18,311.8606872558594,282.39434814453125,145.99363708496094,237.73995971679688,119.67301177978516,345.5687255859375,176.24932861328125,146.33285522460938,103.83123779296875,42.23476028442383,233.86865234375,28.819072723388672
2023-01-19,312.05303955078125,279.5973205566406,144.2943572998047,228.0753936767578,115.75821685791016,337.0229187011719,172.64346313476562,144.84408569335938,102.97733306884766,42.44631576538086,229.3696746826172,28.669422149658203
2023-01-20,315.97601318359375,283.8020935058594,148.45033264160156,238.7521209716797,122.6886978149414,341.53155517578125,174.81285095214844,147.4086151123047,103.63933563232422,43.66758728027344,238.36758422851562,29.13018035888672
2023-01-23,313.9279479980469,287.82977294921875,149.8194580078125,239.462646484375,122.03313446044922,342.7496337890625,175.36009216308594,147.77362060546875,103.32272338867188,43.2252311706543,250.02272033691406,29.65394401550293
2023-01-24,315.9856262207031,292.1371765136719,149.21742248535156,242.69387817382812,122.6606216430664,340.2840576171875,174.23631286621094,147.94650268554688,103.6489486694336,42.87905502319336,253.7541961669922,29.51218032836914
2023-01-25,313.8030090332031,290.9344482421875,147.9842529296875,240.48455810546875,120.01954650878906,341.266357421875,174.59783935546875,150.4822235107422,105.93242645263672,44.85039138793945,259.94146728515625,28.9569034576416
2023-01-26,316.8318176269531,295.1859130859375,147.45016479492188,219.04348754882812,119.59809112548828,342.8183898925781,175.42848205566406,163.11288452148438,116.51512145996094,43.706058502197266,268.0664367675781,29.035667419433594
2023-01-27,312.2068786621094,292.892333984375,147.916259765625,222.43048095703125,119.27030944824219,341.6592712402344,174.4317626953125,160.27935791015625,114.10689544677734,43.100223541259766,270.2439270019531,28.964784622192383
2023-01-30,312.524169921875,292.6592102050781,146.10044860839844,224.7078857421875,119.55125427246094,341.21722412109375,174.3144989013672,159.79910278320312,114.26040649414062,42.29246139526367,260.9007263183594,28.6103515625
2023-01-31,318.2066955566406,298.82196044921875,150.34381103515625,230.26524353027344,122.07060241699219,353.2699279785156,179.15167236328125,162.34446716308594,115.74755859375,42.907894134521484,269.98492431640625,29.122304916381836
2023-02-01,318.3413391113281,296.6030578613281,151.21775817871094,236.718017578125,123.63465118408203,355.5979309082031,179.69888305664062,168.06906127929688,120.23776245117188,43.090614318847656,274.2536315917969,29.197132110595703
2023-02-02,319.2740783691406,275.5043640136719,154.70372009277344,238.79107666015625,125.90110778808594,363.6723327636719,183.24615478515625,169.70191955566406,120.74626159667969,42.032814025878906,278.33050537109375,29.35465431213379
2023-02-03,311.149169921875,265.7334899902344,148.8484649658203,235.2678680419922,122.43584442138672,354.2422790527344,179.3373565673828,169.65391540527344,122.98176574707031,41.50391387939453,275.52947998046875,28.740306854248047
2023-02-06,310.4376220703125,263.878173828125,147.2947998046875,236.53309631347656,121.22769165039062,350.5783996582031,177.45132446289062,163.160888671875,118.50117492675781,41.30197525024414,265.5339050292969,28.49614715576172
2023-02-07,324.1489562988281,265.7801513671875,147.87744140625,232.06576538085938,122.94160461425781,352.1108093261719,179.96275329589844,160.57713317871094,118.20372772216797,42.013580322265625,267.9609069824219,30.634538650512695
2023-02-08,321.3894348144531,267.8032531738281,146.8384246826172,229.214111328125,122.10806274414062,349.8908386230469,180.93019104003906,159.7415008544922,119.00007629394531,41.369285583496094,257.2267150878906,30.284048080444336
2023-02-09,319.7740478515625,267.47698974609375,141.54635620117188,225.32106018066406,120.68450164794922,346.98321533203125,180.87155151367188,157.12892150878906,116.42877197265625,41.2923583984375,256.4977111816406,29.835105895996094
