Date,JPM,BAC,C,WFC,GS,MS,BLK,BK,STT,TROW,SCHW,AXP,COF,USB,PNC,TFC,CMA,MTB,RF,CB,TRV,AIG,MET,PRU
2023-01-25,130.16159057617188,32.231361389160156,46.536930084228516,41.921024322509766,324.2567138671875,86.41722869873047,698.8414916992188,46.20206832885742,80.29183197021484,102.56269836425781,75.82656860351562,151.55381774902344,110.21359252929688,43.02199172973633,143.18399047851562,41.436126708984375,61.55879592895508,140.79876708984375,19.988685607910156,221.49476623535156,180.19430541992188,59.706085205078125,65.20964050292969,87.46550750732422
2023-01-26,130.96624755859375,32.66579055786133,46.79696273803711,42.35557556152344,329.20916748046875,87.19428253173828,705.9578247070312,46.77507400512695,82.13982391357422,100.75135040283203,74.71611022949219,150.6934356689453,110.19461822509766,42.62809371948242,144.7483367919922,41.504085540771484,61.99774932861328,140.0039520263672,20.250547409057617,222.78651428222656,181.48854064941406,60.15740966796875,65.81108093261719,88.58544158935547
2023-01-27,131.2843475341797,32.76747131347656,46.501068115234375,42.6422004699707,328.0313720703125,87.51957702636719,706.2183227539062,46.26675796508789,82.59500122070312,102.25495910644531,71.49961853027344,166.57676696777344,111.62818145751953,42.76814651489258,145.85675048828125,41.48709487915039,62.46254348754883,139.97683715820312,20.425121307373047,219.14263916015625,178.32379150390625,59.54624557495117,65.64706420898438,89.16261291503906
2023-01-30,130.17098999023438,32.628814697265625,46.402427673339844,42.79938507080078,331.5184020996094,87.40571594238281,695.6879272460938,45.99873352050781,82.0669937133789,99.76651000976562,72.2750244140625,166.9151153564453,109.17878723144531,42.71562576293945,145.57960510253906,41.15581130981445,61.45550537109375,138.631103515625,20.250547409057617,217.92803955078125,177.52078247070312,59.39579772949219,65.75640106201172,88.9472427368164
2023-01-31,130.94754028320312,32.79520034790039,46.8238639831543,43.33564376831055,339.26251220703125,88.65359497070312,706.2461547851562,46.73810577392578,83.14118957519531,102.41323852539062,74.1130142211914,169.1095428466797,112.9762954711914,43.590946197509766,147.876953125,41.954288482666016,63.09947204589844,140.89813232421875,20.547325134277344,219.29685974121094,180.5532989501953,59.44281768798828,66.54009246826172,90.40313720703125
2023-02-01,130.60134887695312,33.201900482177734,46.76109313964844,43.760955810546875,339.1697998046875,89.4369125366211,709.4275512695312,46.95068359375,84.00601196289062,105.55236053466797,74.9075698852539,167.83351135253906,110.44145965576172,43.0832633972168,147.30482482910156,42.15816116333008,63.994632720947266,139.4530029296875,20.75681495666504,205.7528839111328,174.9889373779297,57.57170867919922,66.23025512695312,89.81734466552734
2023-02-02,129.99322509765625,33.39601516723633,46.8238639831543,43.94706344604492,342.6568908691406,90.36599731445312,716.962646484375,46.36841583251953,84.08794403076172,113.21116638183594,73.34719848632812,167.3694610595703,115.65355682373047,43.02199172973633,148.53842163085938,42.803741455078125,64.4508056640625,140.91616821289062,20.905202865600586,202.6006622314453,171.7013397216797,55.503150939941406,63.5238151550293,88.57682037353516
2023-02-03,132.0047607421875,33.673309326171875,46.135677337646484,44.27273178100586,343.1020812988281,90.56637573242188,704.3392333984375,46.42387008666992,82.91361236572266,110.6347885131836,75.64466857910156,172.90882873535156,115.86347198486328,43.153282165527344,147.8411865234375,42.54890823364258,64.8897705078125,143.62579345703125,20.94884490966797,202.2825469970703,172.65553283691406,55.23988342285156,63.59672164916992,87.74980926513672
2023-02-06,132.7812957763672,33.61784744262695,46.05418395996094,44.36577606201172,343.8903503417969,90.08363342285156,690.5902709960938,46.71038818359375,82.59500122070312,107.7418441772461,76.44878387451172,170.60800170898438,112.23796081542969,42.846920013427734,145.7047882080078,42.13267517089844,64.81231689453125,142.5058135986328,20.67825698852539,206.14813232421875,175.7069549560547,56.37759017944336,64.33097839355469,87.95655059814453
2023-02-07,134.39991760253906,33.987586975097656,46.29867172241211,44.784507751464844,347.22906494140625,90.37510681152344,689.13916015625,47.53293991088867,84.37013244628906,108.88494873046875,77.72196960449219,172.75413513183594,114.5849838256836,43.47714614868164,145.65115356445312,42.4979362487793,66.22388458251953,144.60122680664062,20.835372924804688,207.40127563476562,178.55996704101562,56.9887580871582,65.40485382080078,88.5595703125
2023-02-08,133.4549560546875,33.738014221191406,46.3167839050293,44.896156311035156,347.87835693359375,90.13829040527344,678.9437255859375,47.856414794921875,85.19855499267578,105.78977966308594,77.166748046875,173.044189453125,111.83724212646484,42.95196533203125,144.41757202148438,41.8438606262207,65.92263793945312,143.5083465576172,20.81791114807129,207.5940704345703,177.02955627441406,57.32724380493164,65.3864974975586,89.8862533569336
2023-02-09,131.3778839111328,33.01704025268555,45.257328033447266,44.263427734375,341.28424072265625,89.30941009521484,666.0225219726562,47.662330627441406,84.23358154296875,102.9144287109375,76.4177474975586,173.40182495117188,110.29164123535156,42.689369201660156,142.02195739746094,41.14846420288086,65.25127410888672,142.51483154296875,20.538597106933594,205.72396850585938,175.1117401123047,57.233219146728516,64.97348022460938,88.7060317993164
2023-02-10,131.95797729492188,32.887630462646484,45.37504959106445,44.20758819580078,344.33551025390625,89.6646499633789,673.0366821289062,47.505218505859375,84.27911376953125,103.42444610595703,77.26276397705078,173.28582763671875,110.09126281738281,42.62809371948242,142.4331512451172,41.53479766845703,64.62295532226562,143.62579345703125,20.660797119140625,206.95787048339844,176.42491149902344,57.65633010864258,65.53336334228516,88.75772857666016
2023-02-13,133.38943481445312,32.95233154296875,46.18095397949219,44.784507751464844,346.87664794921875,90.56637573242188,685.5017700195312,47.985809326171875,85.5990982055664,106.71306610107422,77.22437286376953,175.296630859375,111.9803466796875,42.96946334838867,143.89910888671875,42.152923583984375,65.40621185302734,145.71214294433594,20.861557006835938,207.73867797851562,177.2279052734375,58.25809097290039,66.44200897216797,89.96379089355469
2023-02-14,133.97889709472656,32.92460250854492,46.73331069946289,45.1287841796875,344.7992248535156,91.59564971923828,678.283203125,47.791725158691406,85.18946075439453,106.30857849121094,77.56046295166016,174.9969482421875,110.0531005859375,43.00448989868164,144.03321838378906,41.912540435791016,65.27708435058594,145.07089233398438,20.81791114807129,205.63719177246094,173.94976806640625,57.844383239746094,66.12994384765625,88.9644775390625
2023-02-15,134.54026794433594,32.869144439697266,46.923465728759766,44.635623931884766,347.1734619140625,91.84158325195312,673.6692504882812,47.84718322753906,85.67194366455078,107.30220794677734,77.28199005126953,174.65859985351562,109.36616516113281,42.9607048034668,143.0230712890625,41.981231689453125,64.96725463867188,144.73666381835938,20.861557006835938,205.28053283691406,174.97952270507812,58.135868072509766,66.4878921508789,89.55889892578125
2023-02-16,132.687744140625,32.610328674316406,46.59748458862305,43.937747955322266,343.33392333984375,90.69390869140625,663.2598876953125,47.40354919433594,84.9072494506836,104.70824432373047,77.14754486083984,172.01943969726562,106.4276123046875,42.49679183959961,141.50347900390625,41.174224853515625,63.745018005371094,144.2218475341797,20.652070999145508,202.68740844726562,172.9389190673828,58.44615173339844,66.51543426513672,88.82665252685547
2023-02-17,133.0806884765625,32.6750373840332,46.56126403808594,44.188987731933594,341.7572937011719,90.63926696777344,666.1994018554688,47.59763717651367,83.7511215209961,104.40047454833984,77.12834930419922,171.40072631835938,106.0650405883789,42.540557861328125,141.76268005371094,41.629234313964844,62.729366302490234,144.4386444091797,20.826642990112305,203.02479553222656,175.48019409179688,57.18620681762695,66.57968139648438,88.53886413574219
2023-02-20,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-21,130.6387939453125,31.9078369140625,45.13056182861328,43.02587127685547,334.912841796875,88.9177474975586,647.2131958007812,46.60871887207031,81.17485046386719,99.56427001953125,76.72502136230469,167.70785522460938,103.18373107910156,41.7440185546875,138.98269653320312,40.47024154663086,60.77554702758789,140.40135192871094,20.241819381713867,201.25106811523438,175.0078582763672,56.15192794799805,65.21212005615234,85.5477523803711
2023-02-22,129.63766479492188,31.695249557495117,45.31166458129883,42.81185531616211,334.69952392578125,88.59893035888672,639.4550170898438,46.35917663574219,80.20079803466797,98.68496704101562,76.821044921875,168.88723754882812,103.60352325439453,41.61271667480469,139.71568298339844,40.418731689453125,59.837345123291016,139.2723388671875,20.110889434814453,202.3018341064453,175.82972717285156,57.0357666015625,65.03773498535156,85.76575469970703
2023-02-23,130.6761932373047,31.667522430419922,45.619537353515625,43.03518295288086,337.1572570800781,89.20921325683594,643.5762329101562,46.47932434082031,79.29955291748047,99.06306457519531,75.83199310302734,169.3125762939453,104.48128509521484,41.770286560058594,141.32469177246094,40.0753288269043,60.25910186767578,139.74203491210938,20.084701538085938,201.08718872070312,175.21566772460938,56.70668029785156,64.78073120117188,85.91400909423828
2023-02-24,131.8550262451172,31.621299743652344,45.438438415527344,43.37945556640625,337.4447937011719,88.99061584472656,635.752685546875,46.63644790649414,79.35419464111328,96.86478424072266,77.39720916748047,168.45220947265625,104.60530090332031,41.70025634765625,141.67330932617188,40.418731689453125,60.603389739990234,141.01556396484375,20.2243595123291,203.3140106201172,175.08343505859375,56.57503890991211,65.93720245361328,86.36746978759766
2023-02-27,133.00587463378906,31.621299743652344,45.70103454589844,43.5283317565918,339.00286865234375,88.07975006103516,635.4085693359375,46.987648010253906,80.84712982177734,98.08702850341797,74.7853012084961,167.5338134765625,104.02332305908203,41.647735595703125,140.96713256835938,40.47024154663086,60.28492736816406,140.0581512451172,20.3116512298584,204.05625915527344,175.08343505859375,57.026363372802734,65.88213348388672,86.35873413085938
2023-02-28,134.1192169189453,31.704484939575195,45.900245666503906,43.51903533935547,326.1301574707031,87.89759063720703,641.3340454101562,47.024620056152344,80.7287826538086,98.72891998291016,74.82371520996094,168.20086669921875,104.07102966308594,41.779029846191406,141.1637725830078,40.30712890625,60.33656692504883,140.25685119628906,20.35529327392578,203.42002868652344,174.88502502441406,57.45888137817383,65.83625030517578,87.20464324951172
2023-03-01,133.3707275390625,31.556594848632812,46.633705139160156,43.43528747558594,323.4026184082031,87.61522674560547,633.0830078125,46.691898345947266,81.48438262939453,97.71772003173828,74.33399200439453,170.05697631835938,103.59400939941406,41.41140365600586,138.7413330078125,40.09250259399414,60.83578872680664,139.25428771972656,20.390209197998047,201.95477294921875,173.87420654296875,57.31784439086914,65.41402435302734,87.16104125976562
2023-03-02,131.98605346679688,31.156557083129883,46.54315948486328,42.616455078125,326.08343505859375,87.5150146484375,638.0595703125,46.38690185546875,80.81072235107422,97.74411010742188,73.06642150878906,169.50596618652344,103.22189331054688,40.53608703613281,134.29867553710938,39.062278747558594,58.735626220703125,136.67120361328125,19.979955673217773,200.8943634033203,173.06175231933594,56.44340896606445,63.68851089477539,85.4692611694336
2023-03-03,134.40928649902344,31.779878616333008,47.40339279174805,43.59347152709961,333.5466613769531,89.56443786621094,646.7388916015625,47.440521240234375,82.31278991699219,99.79289245605469,74.33399200439453,173.13116455078125,104.73889923095703,41.23633575439453,136.66751098632812,39.69758605957031,59.734066009521484,138.9669647216797,20.381479263305664,199.6412353515625,173.4396209716797,56.603248596191406,64.55126953125,86.40235900878906
2023-03-06,133.62335205078125,31.714752197265625,47.24945068359375,43.388771057128906,333.5092468261719,89.6099853515625,645.0054321289062,47.264915466308594,82.09429168701172,100.7601318359375,73.55616760253906,173.10218811035156,103.51765441894531,41.24509048461914,136.47979736328125,39.61172866821289,59.51888656616211,138.58433532714844,20.346561431884766,200.56661987304688,173.212890625,56.73488235473633,63.96385192871094,85.94889068603516
2023-03-07,129.6938018798828,30.700698852539062,46.253387451171875,41.36029815673828,323.2624816894531,87.4968032836914,632.1407470703125,45.74918746948242,78.88992309570312,97.84081268310547,71.97171783447266,169.4866180419922,100.66497039794922,39.91460037231445,130.25828552246094,37.84319305419922,57.32404327392578,131.3690643310547,19.5522518157959,199.35202026367188,170.3976593017578,54.99541473388672,63.54166793823242,83.68157196044922
2023-03-08,128.92660522460938,30.29135513305664,45.89118957519531,40.79269027709961,326.2608642578125,87.35107421875,631.859619140625,46.02645492553711,78.82618713378906,99.05426788330078,73.17205047607422,169.01290893554688,100.12113952636719,39.81831359863281,129.7309112548828,37.57706069946289,57.926551818847656,127.88895416259766,18.993619918823242,196.0455322265625,167.94142150878906,53.92352294921875,61.95381164550781,82.60895538330078
2023-03-09,121.94697570800781,28.41210174560547,44.00772476196289,38.27106857299805,319.5355529785156,83.98091125488281,610.2343139648438,44.36284637451172,75.41241455078125,97.8847885131836,63.82868576049805,166.39309692382812,96.30481719970703,37.02604293823242,123.24120330810547,35.73125457763672,53.28725814819336,121.74869537353516,18.200746536254883,191.70762634277344,165.16835021972656,52.466129302978516,59.3563346862793,79.0946044921875
2023-03-10,125.04383850097656,28.160913467407227,43.77229690551758,38.48508834838867,306.06634521484375,82.02256774902344,595.0084228515625,43.725128173828125,72.7087173461914,92.35391235351562,56.36745071411133,160.1866912841797,93.68110656738281,35.555503845214844,122.6065673828125,33.34459686279297,50.6190185546875,119.99951171875,17.865982055664062,191.2545623779297,166.83978271484375,49.974464416503906,57.25449752807617,77.19355010986328
