Date,AMZN,TSLA,HD,LOW,MCD,SBUX,NKE,TGT,BKNG,MAR,HLT,MGM,ROST,TJX,GM,F,ULTA,ORLY,AZO,PVH,TPR,CCL,RCL,EBAY,LULU
2022-02-04,157.63949584960938,307.7733459472656,325.07916259765625,212.62332153320312,237.3116912841797,86.28650665283203,136.4095916748047,188.85455322265625,2403.600830078125,156.94659423828125,143.69839477539062,44.525028228759766,89.92145538330078,65.19361877441406,49.48623275756836,13.766203880310059,365.7300109863281,43.095333099365234,2018.699951171875,95.67514038085938,34.411834716796875,19.959999084472656,74.5282211303711,54.937843322753906,336.3699951171875
2022-02-07,157.9355010986328,302.4466552734375,322.982421875,210.720458984375,237.12005615234375,86.4591064453125,136.17503356933594,186.42811584472656,2443.0751953125,160.12908935546875,146.79949951171875,45.59466552734375,89.14790344238281,65.35382080078125,48.92662811279297,13.71254825592041,364.260009765625,42.2686653137207,1996.5,95.67514038085938,34.572845458984375,21.520000457763672,80.81942749023438,54.391151428222656,332.20001220703125
2022-02-08,161.4134979248047,307.3333435058594,326.678955078125,215.12013244628906,237.32992553710938,86.21385192871094,134.66448974609375,187.892822265625,2500.466064453125,165.44296264648438,151.48080444335938,47.18413162231445,91.18201446533203,66.38102722167969,47.720584869384766,13.582246780395508,364.2300109863281,42.47533416748047,2017.010009765625,97.83898162841797,35.413692474365234,22.549999237060547,85.07931518554688,55.34553909301758,334.3999938964844
2022-02-09,161.1894989013672,310.6666564941406,329.32720947265625,216.88372802734375,237.12918090820312,88.22115325927734,137.225830078125,191.1486053466797,2584.688232421875,167.35247802734375,151.2437744140625,48.50368881225586,93.03468322753906,67.60116577148438,48.936283111572266,14.065136909484863,376.0400085449219,42.681331634521484,2005.31005859375,102.31552124023438,36.41553497314453,23.190000534057617,86.82469177246094,56.16094970703125,339.6400146484375
2022-02-10,159.0034942626953,301.51666259765625,320.93963623046875,211.0731658935547,234.40069580078125,87.00701141357422,135.8748016357422,188.6781005859375,2586.065185546875,168.4615478515625,152.2906494140625,47.05417251586914,92.22296142578125,66.81610870361328,48.56965255737305,13.858183860778809,374.010009765625,43.89666748046875,1939.5400390625,101.40235900878906,36.424476623535156,23.1200008392334,86.60774230957031,54.493080139160156,334.3500061035156
2022-02-11,153.2935028076172,286.6666564941406,316.6013488769531,209.69015502929688,232.84030151367188,85.56464385986328,131.52142333984375,186.66636657714844,2489.27880859375,163.83241271972656,147.67848205566406,45.44471740722656,90.02648162841797,64.98113250732422,47.11275863647461,13.451942443847656,362.1700134277344,44.551998138427734,1949.1099853515625,97.40222930908203,35.04693603515625,22.040000915527344,82.7916030883789,54.09465026855469,316.7200012207031
2022-02-14,155.16700744628906,291.9200134277344,317.7491760253906,209.727294921875,231.2251434326172,85.49162292480469,132.84432983398438,184.02818298339844,2504.6767578125,165.23080444335938,149.55494689941406,44.63499069213867,90.02648162841797,64.30955505371094,46.69786834716797,13.382959365844727,362.6499938964844,44.069332122802734,1924.5999755859375,96.49898529052734,34.9306526184082,21.360000610351562,81.59842681884766,53.90931701660156,313.6400146484375
2022-02-15,156.510498046875,307.4766540527344,319.28564453125,211.72293090820312,231.60838317871094,86.27670288085938,136.5878448486328,183.59397888183594,2592.736083984375,174.74940490722656,156.04360961914062,45.064849853515625,91.86006927490234,65.16084289550781,47.92320251464844,13.858183860778809,379.6499938964844,44.98400115966797,1933.9000244140625,100.10205841064453,36.424476623535156,22.780000686645508,85.06945037841797,55.530860900878906,318.1499938964844
2022-02-16,158.10049438476562,307.7966613769531,316.4205627441406,210.71116638183594,230.9513702392578,86.8883285522461,137.4416046142578,184.15225219726562,2659.739501953125,176.73609924316406,154.40419006347656,45.154815673828125,91.3921127319336,63.467742919921875,48.65648651123047,13.804530143737793,381.6000061035156,45.229331970214844,1927.469970703125,100.54873657226562,36.61232376098633,23.309999465942383,85.84845733642578,53.4182243347168,320.0400085449219
2022-02-17,154.65249633789062,292.1166687011719,314.477294921875,207.7223663330078,228.9803009033203,84.94389343261719,133.97952270507812,180.77597045898438,2581.70654296875,171.8273162841797,151.14501953125,43.66531753540039,87.61992645263672,61.6422119140625,47.10310363769531,13.444280624389648,369.1199951171875,44.99599838256836,1893.1099853515625,97.78934478759766,35.64625930786133,22.420000076293945,83.9551773071289,51.66695785522461,310.0299987792969
2022-02-18,152.60150146484375,285.6600036621094,313.5102233886719,206.70135498046875,228.67918395996094,85.2086181640625,134.1202850341797,181.12158203125,2574.287841796875,168.6929931640625,148.547607421875,43.545352935791016,89.26249694824219,62.56916427612305,46.89084243774414,13.827523231506348,375.8299865722656,45.13066864013672,1920.010009765625,99.38739013671875,35.30634689331055,22.170000076293945,82.52536010742188,51.38898849487305,308.6600036621094
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-22,150.19749450683594,273.84332275390625,285.7627868652344,199.18289184570312,230.59547424316406,84.99866485595703,129.65431213378906,173.99685668945312,2477.678466796875,166.95706176757812,145.3378143310547,43.2154655456543,88.08788299560547,61.717872619628906,45.12519073486328,13.252655029296875,368.1300048828125,43.48066711425781,1850.9000244140625,97.93824005126953,35.38684844970703,21.510000228881836,81.8942642211914,51.101741790771484,304.5799865722656
2022-02-23,144.82699584960938,254.67999267578125,278.7852783203125,199.64703369140625,226.11495971679688,81.84009552001953,128.37832641601562,168.2811737060547,2430.067626953125,161.99037170410156,141.59475708007812,42.46571731567383,84.05783081054688,59.11674880981445,44.7489128112793,12.992050170898438,355.07000732421875,42.116668701171875,1794.280029296875,96.71735382080078,35.0290412902832,20.209999084472656,78.93601989746094,50.58283996582031,295.239990234375
2022-02-24,151.35800170898438,266.92333984375,283.1145324707031,198.087646484375,223.5963897705078,83.08161163330078,128.6973114013672,169.74334716796875,2258.05224609375,162.74261474609375,144.2810821533203,43.49537658691406,86.55990600585938,61.188201904296875,44.719966888427734,13.145343780517578,373.0899963378906,42.477333068847656,1794.77001953125,96.43943786621094,35.0290412902832,20.6299991607666,80.24749755859375,51.37044906616211,310.3599853515625
2022-02-25,153.7884979248047,269.9566650390625,286.196533203125,203.44334411621094,227.62973022460938,84.51483154296875,130.22662353515625,176.54017639160156,2244.730224609375,168.1625518798828,148.80435180664062,45.10483169555664,88.55580139160156,63.16504669189453,45.761985778808594,13.6665620803833,378.07000732421875,43.64733123779297,1864.6300048828125,99.4568862915039,36.460269927978516,21.100000381469727,82.5943832397461,50.592105865478516,317.5799865722656
2022-02-28,153.56300354003906,290.1433410644531,285.4554443359375,205.18838500976562,224.60166931152344,83.79365539550781,128.11563110351562,177.0275115966797,2137.27880859375,164.08316040039062,147.01675415039062,44.275108337402344,87.27613067626953,62.52187728881836,45.07695770263672,13.459609985351562,374.5,43.28266525268555,1863.3900146484375,97.16401672363281,36.58549880981445,20.329999923706055,79.5966796875,50.58283996582031,319.94000244140625
2022-03-01,151.14199829101562,288.1233215332031,289.45037841796875,205.5968017578125,219.88519287109375,82.28740692138672,124.05307006835938,194.44940185546875,2038.6427001953125,159.03936767578125,140.40960693359375,41.905906677246094,85.51895904541016,60.44095993041992,42.954322814941406,12.80042552947998,369.010009765625,43.768001556396484,1817.06005859375,88.77668762207031,34.71597671508789,18.860000610351562,72.6447982788086,50.36045837402344,315.17999267578125
2022-03-02,152.05250549316406,293.2966613769531,295.8856506347656,212.2427215576172,221.0872344970703,84.68827056884766,127.29935455322266,199.29666137695312,2128.689208984375,162.2411346435547,144.1033172607422,43.71529769897461,90.72364044189453,62.54079818725586,44.69102096557617,13.873517990112305,381.5,45.05799865722656,1878.77001953125,93.40211486816406,36.98802185058594,19.020000457763672,74.40001678466797,51.04615020751953,330.07000732421875
2022-03-03,147.89849853515625,279.7633361816406,293.1650390625,210.03358459472656,217.1507568359375,83.55631256103516,125.69495391845703,198.35733032226562,2068.21826171875,159.5793914794922,140.25155639648438,43.33542251586914,89.31980895996094,62.152976989746094,43.32096481323242,13.490266799926758,373.69000244140625,45.612667083740234,1885.3499755859375,88.85608673095703,35.81808853149414,18.270000457763672,70.8501205444336,50.42531204223633,322.8399963378906
2022-03-04,145.64100646972656,279.42999267578125,293.07470703125,207.98228454589844,216.3799591064453,82.18698120117188,123.35814666748047,198.5877685546875,1953.0826416015625,153.60977172851562,135.96530151367188,41.52603530883789,85.41390991210938,59.15458297729492,40.90888214111328,12.915398597717285,366.760009765625,44.939334869384766,1891.3599853515625,78.57290649414062,32.80324935913086,17.229999542236328,68.63143157958984,51.574302673339844,320.5799865722656
2022-03-07,137.4530029296875,268.1933288574219,291.72802734375,206.30223083496094,205.84588623046875,77.10221862792969,117.02002716064453,187.01454162597656,1787.9052734375,142.78919982910156,127.49156951904297,37.46739959716797,81.28837585449219,55.172481536865234,38.42926025390625,12.240883827209473,350.8399963378906,44.02866744995117,1860.300048828125,66.49317169189453,28.90645408630371,15.529999732971191,62.399383544921875,50.823753356933594,302.3800048828125
2022-03-08,136.01449584960938,274.79998779296875,286.2779541015625,207.23045349121094,204.43276977539062,76.68228912353516,113.9826431274414,185.03842163085938,1868.94921875,147.3507843017578,132.26177978515625,37.617347717285156,81.99506378173828,56.7520751953125,38.786251068115234,12.286874771118164,359.0199890136719,43.678001403808594,1849.1199951171875,68.8356704711914,29.185440063476562,15.880000114440918,63.641845703125,49.39680862426758,296.5199890136719
2022-03-09,139.2790069580078,286.3233337402344,288.42388916015625,209.66236877441406,204.13914489746094,79.96868133544922,119.38037109375,191.40988159179688,2002.700439453125,153.79299926757812,136.80484008789062,40.26966857910156,84.58306121826172,57.87765884399414,40.793094635009766,12.547483444213867,373.30999755859375,44.97999954223633,1884.56005859375,74.80111694335938,32.29027557373047,17.270000457763672,67.11286163330078,49.3688850402832,305.82000732421875
2022-03-10,146.8175048828125,279.4333190917969,289.0967102050781,208.0751190185547,203.7078399658203,79.56700134277344,118.51522827148438,190.32875061035156,1997.6727294921875,156.77297973632812,141.1700897216797,40.879512786865234,85.56671905517578,58.691104888916016,40.37821578979492,12.516820907592773,379.3699951171875,45.038665771484375,1867.9000244140625,73.74642944335938,32.011295318603516,17.649999618530273,68.55254364013672,48.71758270263672,301.739990234375
2022-03-11,145.52450561523438,265.1166687011719,288.05108642578125,206.25584411621094,208.17657470703125,75.52291107177734,115.31796264648438,183.4078826904297,1984.921630859375,155.88575744628906,140.01454162597656,40.09971237182617,83.80953216552734,58.10466384887695,40.05017852783203,12.294540405273438,368.510009765625,45.00733184814453,1864.5899658203125,72.01847839355469,30.91334342956543,17.209999084472656,67.47771453857422,46.57758331298828,291.54998779296875
2022-03-14,141.85299682617188,255.4566650390625,289.4786071777344,210.24705505371094,207.54344177246094,72.38259887695312,110.55967712402344,184.9940948486328,1967.7525634765625,156.00143432617188,139.80718994140625,38.7900505065918,82.18989562988281,57.93441390991211,39.39409255981445,12.064592361450195,357.5199890136719,44.987998962402344,1869.22998046875,71.97875213623047,30.3643856048584,17.1200008392334,67.17202758789062,48.46635818481445,289.239990234375
2022-03-15,147.3665008544922,267.2966613769531,298.735107421875,214.47967529296875,213.40695190429688,75.87895202636719,112.28056335449219,190.8338623046875,2046.69091796875,160.47630310058594,142.45401000976562,40.07971954345703,83.81910705566406,58.378963470458984,40.64837646484375,12.309869766235352,371.3800048828125,46.38933181762695,1923.93994140625,74.51112365722656,31.63330841064453,18.040000915527344,69.71611785888672,50.18766784667969,289.9200134277344
2022-03-16,153.10400390625,280.07666015625,300.89013671875,214.72103881835938,218.5179901123047,79.79523468017578,117.72533416748047,191.04656982421875,2166.982421875,166.15660095214844,148.92288208007812,42.159183502197266,87.53759002685547,59.15458297729492,42.307884216308594,12.70844554901123,385.510009765625,46.7239990234375,1970.739990234375,80.13199615478516,33.35222244262695,19.329999923706055,73.5125503540039,50.959930419921875,305.1000061035156
2022-03-17,157.23899841308594,290.5333251953125,305.8456726074219,217.55201721191406,217.90318298339844,80.02344512939453,119.81294250488281,195.51278686523438,2126.34716796875,165.1439971923828,149.26853942871094,41.92924118041992,88.3713607788086,58.88028335571289,42.12456512451172,12.70844554901123,387.30999755859375,46.75466537475586,1945.300048828125,81.38327026367188,33.685203552246094,19.149999618530273,73.91683959960938,51.79731750488281,307.6000061035156
2022-03-18,161.25050354003906,301.7966613769531,309.82830810546875,218.7494354248047,219.23370361328125,81.79444122314453,123.41456604003906,200.31573486328125,2151.112060546875,165.0957794189453,149.91049194335938,42.159183502197266,89.44475555419922,59.059993743896484,43.243778228759766,12.923064231872559,391.2300109863281,45.9986686706543,1952.75,83.1509780883789,34.56715393066406,19.459999084472656,75.11986541748047,52.12297821044922,316.92999267578125
