Date,XOM,CVX,COP,EOG,SLB,HAL,DVN,OXY,MPC,VLO,PSX,KMI,WMB,EQT
2022-04-04,72.94673156738281,141.33656311035156,87.5219497680664,102.1425552368164,38.09438705444336,35.847476959228516,51.03342819213867,54.66276550292969,78.24111938476562,89.70374298095703,75.46408081054688,15.627906799316406,28.696062088012695,34.352317810058594
2022-04-05,72.56954193115234,140.4680633544922,85.34585571289062,99.60655212402344,37.095035552978516,34.700950622558594,49.03738021850586,52.70478057861328,77.9100112915039,90.34486389160156,74.80236053466797,15.320209503173828,28.057998657226562,34.22949981689453
2022-04-06,73.37654876708984,141.71487426757812,84.90194702148438,100.13065338134766,37.38841247558594,34.53451919555664,48.928348541259766,53.064212799072266,78.70098876953125,91.98329162597656,74.60208129882812,15.393084526062012,28.415315628051758,35.25931167602539
2022-04-07,74.6046142578125,143.6840057373047,87.00839233398438,101.96502685546875,37.5626220703125,34.90436935424805,50.51345443725586,54.558712005615234,78.95850372314453,92.010009765625,72.3382568359375,15.603618621826172,28.62800407409668,34.33342361450195
2022-04-08,76.17476654052734,146.11741638183594,89.6980209350586,107.25686645507812,39.01121520996094,36.929290771484375,52.30821228027344,58.45576477050781,79.92422485351562,91.91207122802734,73.35698699951172,15.773662567138672,29.2830810546875,36.19465255737305
2022-04-11,73.55197143554688,142.3598175048828,85.28494262695312,102.57367706298828,37.89268112182617,36.11561965942383,50.34571838378906,54.78572463989258,78.06636810302734,89.84622192382812,71.82453155517578,15.59552001953125,29.266077041625977,37.007164001464844
2022-04-12,75.08705139160156,145.32635498046875,87.04320526123047,105.30413055419922,38.0760383605957,36.55018615722656,52.215965270996094,55.9397087097168,78.91252136230469,89.74828338623047,71.37177276611328,15.498353004455566,29.59787368774414,37.88581085205078
2022-04-13,76.14844512939453,147.61361694335938,87.24340057373047,105.08301544189453,39.0295524597168,37.160438537597656,53.4655876159668,56.393733978271484,80.55883026123047,92.55319213867188,72.3905029296875,15.6198148727417,29.819059371948242,39.510833740234375
2022-04-14,77.04318237304688,147.5447998046875,88.2356948852539,104.55574798583984,39.65298843383789,37.687469482421875,52.467567443847656,56.12888717651367,80.20012664794922,93.3724136352539,72.13797760009766,15.684595108032227,30.218921661376953,40.02102279663086
2022-04-15,,,,,,,,,,,,,,
2022-04-18,77.67476654052734,149.52249145507812,90.06359100341797,104.87889099121094,40.047237396240234,38.50113296508789,53.28947448730469,58.049034118652344,82.87655639648438,98.2609634399414,75.89076232910156,15.830344200134277,30.040264129638672,42.987640380859375
2022-04-19,76.98175048828125,147.75119018554688,88.40106964111328,103.55217742919922,39.818031311035156,38.196014404296875,52.83658981323242,57.11260223388672,83.18006134033203,95.93689727783203,77.97174072265625,15.87083625793457,30.125335693359375,41.54212188720703
2022-04-20,77.15721130371094,148.35308837890625,89.36724853515625,104.34313201904297,39.13040542602539,36.61492156982422,54.18684768676758,58.14363098144531,83.67671203613281,96.2307357788086,77.379638671875,16.008485794067383,30.559219360351562,42.184574127197266
2022-04-21,76.34141540527344,141.5171356201172,85.88551330566406,101.62162780761719,37.26923370361328,36.013916015625,51.2850341796875,55.9964599609375,81.61651611328125,93.41691589355469,74.8371810913086,16.02468490600586,30.355045318603516,39.718685150146484
2022-04-22,74.6747817993164,138.3958282470703,83.57015991210938,98.7555923461914,38.18606948852539,34.84888458251953,48.70191192626953,53.55607604980469,80.08976745605469,91.76068878173828,72.8084487915039,15.506450653076172,29.861604690551758,37.54568862915039
2022-04-25,72.1572494506836,135.42068481445312,79.78377532958984,95.05606842041016,35.47223663330078,32.666805267333984,47.1168098449707,51.94807434082031,77.49615478515625,89.82842254638672,70.54460906982422,15.069190979003906,28.8406925201416,37.50790023803711
2022-04-26,72.1835708618164,134.59518432617188,79.48783874511719,94.90299224853516,36.251548767089844,32.472618103027344,47.30131912231445,51.853477478027344,78.60902404785156,93.62173461914062,71.29341125488281,14.931536674499512,29.189502716064453,36.78985595703125
2022-04-27,74.2449722290039,134.34585571289062,81.00239562988281,95.9405517578125,36.62744903564453,33.23081588745117,48.70191192626953,52.581809997558594,80.24613189697266,97.51297760009766,72.27730560302734,14.899147987365723,29.198013305664062,37.38507843017578
2022-04-28,76.49053955078125,139.1180877685547,84.91063690185547,100.15882873535156,36.774147033691406,33.95200729370117,50.228302001953125,53.94388961791992,82.4902572631836,102.87348937988281,75.93428039550781,15.2311372756958,29.63189697265625,38.3487548828125
2022-04-29,74.78004455566406,134.71556091308594,83.14366912841797,99.29986572265625,35.765625,32.93492126464844,48.7857780456543,52.10886764526367,80.25533294677734,99.26716613769531,75.54244995117188,14.9171781539917,29.1724910736084,37.55513381958008
2022-05-02,75.79756927490234,137.36398315429688,83.49183654785156,98.91716766357422,35.85730743408203,33.24930191040039,48.936744689941406,55.14516067504883,81.96601867675781,103.82626342773438,77.6495590209961,14.941835403442383,29.266077041625977,37.27170181274414
2022-05-03,77.35896301269531,139.72003173828125,86.11184692382812,102.70171356201172,36.810813903808594,33.9057731628418,53.91009521484375,56.034297943115234,85.212646484375,108.10043334960938,79.0513916015625,15.352777481079102,30.040264129638672,39.73759078979492
2022-05-04,80.43788146972656,144.10531616210938,90.40306854248047,106.11206817626953,39.05706024169922,35.20949172973633,56.81190490722656,58.23821258544922,88.61563110351562,114.18217468261719,83.73578643798828,15.845907211303711,31.38446044921875,40.57844543457031
2022-05-05,79.2186050415039,142.9617156982422,89.53263854980469,104.96395111083984,38.58030700683594,33.92427444458008,56.31708908081055,58.91926193237305,86.54624938964844,112.04510498046875,82.29913330078125,15.492500305175781,30.55071449279785,39.605316162109375
2022-05-06,80.42910766601562,146.7709503173828,93.73680877685547,112.4480209350586,39.45130157470703,34.53451919555664,58.44733810424805,61.42585372924805,88.22015380859375,115.0280990600586,83.9012451171875,15.862342834472656,31.197290420532227,38.78335189819336
2022-05-09,74.08705139160156,136.9340362548828,84.6059799194336,100.30342864990234,34.876304626464844,30.84528923034668,52.014686584472656,54.71005630493164,83.56635284423828,105.47358703613281,77.9107666015625,15.287027359008789,29.555330276489258,34.53182601928711
2022-05-10,74.57828521728516,138.2496337890625,85.30233764648438,101.6811752319336,34.73877716064453,31.714435577392578,53.47397994995117,56.19509506225586,84.3573226928711,107.71752166748047,77.98912811279297,15.22127914428711,29.078907012939453,34.69773483276367
2022-05-11,76.13090515136719,140.29612731933594,86.20761108398438,103.15247344970703,35.178855895996094,32.07503128051758,54.24555587768555,56.847755432128906,84.57803344726562,108.10354614257812,79.40837860107422,15.22127914428711,29.317113876342773,35.8448371887207
2022-05-12,76.47650909423828,141.62892150878906,86.69502258300781,102.48910522460938,35.783966064453125,31.9548397064209,54.18684768676758,56.015380859375,85.29544067382812,108.0945816040039,79.39967346191406,15.147308349609375,29.45323944091797,35.75004577636719
2022-05-13,78.74510192871094,144.34608459472656,89.57614135742188,105.69536590576172,37.351749420166016,33.378746032714844,57.617042541503906,60.612388610839844,88.18336486816406,111.94579315185547,82.36878967285156,15.402090072631836,29.59787368774414,36.214576721191406
2022-05-16,80.5971908569336,148.7658233642578,92.24290466308594,107.46430969238281,38.63530731201172,34.737937927246094,59.53761291503906,64.05541229248047,88.72601318359375,114.71076965332031,84.52813720703125,15.936311721801758,30.150856018066406,37.693485260009766
2022-05-17,81.62516784667969,149.6428680419922,93.57189178466797,108.36580657958984,39.377952575683594,35.024574279785156,60.871089935302734,64.26350402832031,90.26200103759766,114.96212768554688,85.08539581298828,16.223976135253906,30.54220962524414,40.26264953613281
2022-05-18,80.33135223388672,145.69827270507812,91.35105895996094,104.24957275390625,37.70931625366211,33.28628158569336,58.64022445678711,60.82048416137695,89.02210998535156,111.92781829833984,83.16984558105469,15.862342834472656,29.972200393676758,38.33815002441406
2022-05-19,80.76557159423828,144.65798950195312,91.46472930908203,103.50116729736328,37.452598571777344,33.341766357421875,58.296356201171875,60.49887466430664,88.6057357788086,111.55079650878906,83.00440979003906,15.632217407226562,29.793537139892578,38.413997650146484
2022-05-20,81.40361785888672,145.490234375,91.82321166992188,103.798828125,37.70014572143555,33.93352508544922,58.64022445678711,59.83675765991211,89.345947265625,110.40169525146484,82.50301361083984,15.640437126159668,30.09981918334961,38.726844787597656
2022-05-23,83.20255279541016,148.87130737304688,95.3205795288086,108.91861724853516,40.166419982910156,35.44064712524414,59.59630584716797,61.87986373901367,89.66980743408203,111.28147888183594,83.63775634765625,15.747278213500977,30.644302368164062,42.168174743652344
2022-05-24,83.65449523925781,149.6688995361328,95.72279357910156,109.92213439941406,40.24894332885742,35.579345703125,59.03440856933594,61.5488166809082,90.03065490722656,111.50589752197266,85.12437438964844,15.730843544006348,30.80594253540039,42.774906158447266
2022-05-25,85.3382339477539,152.07032775878906,97.22662353515625,113.1709213256836,41.30329132080078,35.856727600097656,60.334346771240234,62.79738998413086,91.62217712402344,114.31575775146484,87.1563720703125,15.936311721801758,31.214298248291016,44.41499710083008
2022-05-26,85.6395263671875,153.09329223632812,98.93158721923828,113.72367858886719,42.80690002441406,37.13270950317383,61.90266418457031,64.9445571899414,92.04779052734375,115.0159912109375,86.80453491210938,16.125347137451172,31.409975051879883,44.9364128112793
2022-05-27,86.48137664794922,154.5584716796875,100.19938659667969,116.38565063476562,44.20048522949219,38.24224853515625,63.571632385253906,67.02549743652344,94.4720687866211,118.32858276367188,89.48748779296875,16.388347625732422,31.869386672973633,45.912879943847656
2022-05-30,,,,,,,,,,,,,,
2022-05-31,85.0723648071289,151.42013549804688,98.24088287353516,116.47920989990234,42.2911262512207,37.556034088134766,62.81682586669922,65.55937194824219,94.18521881103516,116.34463500976562,88.67818450927734,16.182884216308594,31.529085159301758,45.239776611328125
2022-06-01,86.70291900634766,152.8592529296875,101.20488739013672,119.00507354736328,42.953651428222656,38.39061737060547,64.14193725585938,66.60929870605469,96.14683532714844,118.99288940429688,90.76296997070312,16.454103469848633,31.8438663482666,47.211669921875
2022-06-02,86.55226135253906,152.58184814453125,100.5141372680664,118.5883560180664,42.6039924621582,38.05678176879883,63.99935531616211,65.5499267578125,96.47993469238281,119.95345306396484,90.60465240478516,16.40478515625,32.10760498046875,46.330013275146484
2022-06-03,87.81063079833984,153.9689483642578,103.2770767211914,121.17373657226562,43.68058395385742,38.900630950927734,64.59481048583984,66.48636627197266,97.72906494140625,121.56932830810547,91.88893127441406,16.380128860473633,31.911924362182617,45.49574661254883
2022-06-06,87.58909606933594,153.3013916015625,102.63006591796875,120.0086441040039,43.45054244995117,38.31643295288086,64.6199951171875,65.84312438964844,101.21741485595703,124.50491333007812,93.2612075805664,16.26506805419922,31.826845169067383,46.47221755981445
2022-06-07,91.60345458984375,156.22299194335938,107.29029083251953,124.10783386230469,45.02404022216797,39.438472747802734,65.45027923583984,66.73226928710938,105.1591567993164,130.24131774902344,96.69186401367188,16.55272674560547,32.17566680908203,47.19271469116211
2022-06-08,92.68456268310547,157.02923583984375,106.54708862304688,123.94627380371094,45.612945556640625,39.846492767333984,65.35801696777344,65.29454040527344,104.43742370605469,129.06532287597656,96.9821548461914,16.322601318359375,31.89491081237793,46.424808502197266
2022-06-09,90.68183135986328,153.8995819091797,103.66177368164062,121.1822509765625,44.29710388183594,39.14173889160156,65.2909164428711,61.769187927246094,103.04025268554688,128.7421417236328,95.24042510986328,15.854126930236816,30.625656127929688,45.571598052978516
2022-06-10,89.0246810913086,152.06167602539062,102.149169921875,122.4664535522461,43.441341400146484,37.54676818847656,63.14241027832031,60.527740478515625,100.24588012695312,126.13874053955078,93.51628875732422,15.640437126159668,30.023292541503906,45.46731185913086
2022-06-13,84.9394302368164,145.0654296875,97.71625518798828,112.88172912597656,40.78204345703125,34.80192184448242,59.0329475402832,56.69915008544922,94.53682708740234,118.14905548095703,89.23237609863281,14.900742530822754,28.500185012817383,42.727516174316406
2022-06-14,85.16097259521484,145.25619506835938,97.48019409179688,113.166259765625,39.76985168457031,34.00444412231445,60.183937072753906,58.84088897705078,94.99946594238281,120.0701675415039,91.59864807128906,14.7034912109375,27.82898712158203,38.70787811279297
2022-06-15,84.0887222290039,142.4039306640625,95.59162902832031,109.89006805419922,38.2055549621582,33.021488189697266,58.36793899536133,57.12560272216797,91.51112365722656,115.17758178710938,90.05923461914062,14.465143203735352,27.321287155151367,39.09657669067383
2022-06-16,80.98711395263672,134.79217529296875,89.54993438720703,103.07907104492188,35.408233642578125,31.037050247192383,53.94301986694336,53.837188720703125,85.10812377929688,106.5953598022461,84.88687896728516,13.725448608398438,26.202619552612305,36.584312438964844
2022-06-17,76.31700134277344,128.63687133789062,81.96065521240234,96.27665710449219,33.715118408203125,29.386438369750977,49.46695327758789,52.76631546020508,80.76851654052734,100.93972778320312,79.61772918701172,13.191224098205566,25.59165382385254,34.07204055786133
