Date,GOOGL,META,DIS,NFLX,VZ,T,TMUS,CMCSA,CHTR,EA,TTWO
2022-11-07,87.82640075683594,96.12739562988281,98.78321838378906,25.860000610351562,30.38871955871582,15.506402969360352,144.70330810546875,28.717510223388672,353.2799987792969,130.10548400878906,108.4000015258789
2022-11-08,88.23334503173828,95.87893676757812,98.26190948486328,26.34600067138672,30.944364547729492,15.683767318725586,144.8192596435547,28.990140914916992,354.6600036621094,126.84349822998047,93.56999969482422
2022-11-09,86.66516876220703,100.84829711914062,85.3275375366211,25.465999603271484,30.740081787109375,15.523292541503906,143.6019744873047,28.526662826538086,349.8800048828125,124.08261108398438,94.08999633789062
2022-11-10,93.23554229736328,111.18457794189453,88.97669219970703,27.496999740600586,31.475494384765625,15.9118013381958,145.35060119628906,29.780786514282227,373.1600036621094,128.02252197265625,98.56999969482422
2022-11-11,95.68702697753906,112.32752227783203,93.45208740234375,29.01300048828125,31.29572868347168,16.089160919189453,141.2350311279297,30.91676139831543,394.3999938964844,128.93624877929688,102.25
2022-11-14,94.98233032226562,113.52018737792969,92.73405456542969,29.927000045776367,31.303897857666016,16.097604751586914,140.52978515625,31.016725540161133,387.80999755859375,127.29546356201172,99.87999725341797
2022-11-15,97.70179748535156,116.36265563964844,93.94389343261719,31.020000457763672,30.805448532104492,16.06382179260254,140.08535766601562,31.153039932250977,392.0899963378906,126.52909088134766,101.02999877929688
2022-11-16,98.10871124267578,112.53624725341797,92.40946197509766,30.601999282836914,30.952533721923828,15.987810134887695,139.9694061279297,30.880407333374023,388.9100036621094,127.07930755615234,100.80999755859375
2022-11-17,97.62239837646484,110.76715850830078,89.9504623413086,29.527999877929688,31.181331634521484,16.004709243774414,142.761474609375,31.13486671447754,384.2900085449219,126.40135955810547,99.66000366210938
2022-11-18,96.69937133789062,111.36348724365234,90.29473114013672,28.79800033569336,31.500001907348633,16.02159309387207,143.78553771972656,31.352975845336914,374.3800048828125,127.80634307861328,98.7699966430664
2022-11-21,94.88308715820312,109.1868896484375,95.97994995117188,28.5049991607666,31.557201385498047,15.9118013381958,144.79994201660156,31.21665382385254,369.0,125.62519073486328,97.43000030517578
2022-11-22,96.32222747802734,110.75721740722656,94.63240814208984,28.66900062561035,32.031131744384766,16.046932220458984,146.46165466308594,31.898242950439453,385.54998779296875,127.25617218017578,100.29000091552734
2022-11-23,97.72164154052734,111.55230712890625,97.25862121582031,29.149999618530273,31.80234146118164,16.122943878173828,145.03182983398438,32.28902053833008,390.2300109863281,128.6710205078125,103.1500015258789
2022-11-24,,,,,,,,,,,
2022-11-25,96.72914123535156,110.72740173339844,97.24879455566406,28.554000854492188,31.884056091308594,16.14828109741211,145.93031311035156,32.3980827331543,390.1099853515625,127.23651885986328,102.62999725341797
2022-11-28,95.32972717285156,108.11349487304688,94.12094116210938,28.117000579833984,31.246700286865234,15.894908905029297,144.8192596435547,32.34354782104492,384.4700012207031,126.10660552978516,101.26000213623047
2022-11-29,94.4761734008789,108.78935241699219,93.1373291015625,28.09600067138672,31.328411102294922,16.055377960205078,143.5826416015625,32.24357986450195,385.2799987792969,125.54573059082031,101.3499984741211
2022-11-30,100.232666015625,117.37639617919922,96.26519012451172,30.55299949645996,31.851367950439453,16.283414840698242,146.32640075683594,33.29777145385742,391.2900085449219,128.6846466064453,105.69000244140625
2022-12-01,100.232666015625,119.70207977294922,96.97338104248047,31.69499969482422,31.320241928100586,16.2074031829834,146.66453552246094,32.97060775756836,389.1600036621094,129.51116943359375,106.4000015258789
2022-12-02,99.6867904663086,122.73339080810547,97.79961395263672,32.04100036621094,31.197669982910156,16.06382179260254,147.2441864013672,32.588924407958984,392.69000244140625,130.16058349609375,108.76000213623047
2022-12-05,98.73400115966797,121.67988586425781,94.35700225830078,31.259000778198242,30.29067039489746,15.835786819458008,145.51487731933594,31.943689346313477,387.7900085449219,128.3303985595703,106.9800033569336
2022-12-06,96.25274658203125,113.4207992553711,90.77668762207031,30.555999755859375,30.143587112426758,16.190509796142578,144.32655334472656,31.598350524902344,371.1700134277344,125.3686294555664,101.2699966430664
2022-12-07,94.22803497314453,113.23196411132812,90.63898468017578,30.841999053955078,30.372379302978516,16.300304412841797,143.7468719482422,31.462026596069336,374.8900146484375,123.9910659790039,99.48999786376953
2022-12-08,93.00725555419922,114.62338256835938,91.03242492675781,31.025999069213867,30.3151798248291,16.14828109741211,138.93565368652344,31.780099868774414,374.30999755859375,124.0894546508789,100.79000091552734
2022-12-09,92.13386535644531,115.18988800048828,91.84880828857422,32.000999450683594,30.560312271118164,16.122943878173828,136.7716064453125,32.09817886352539,380.57000732421875,122.7118911743164,102.05999755859375
2022-12-12,92.61026000976562,114.0071792602539,93.10782623291016,31.51799964904785,31.009729385375977,16.300304412841797,137.57345581054688,33.18871307373047,384.3999938964844,123.58763122558594,102.61000061035156
2022-12-13,94.91285705566406,119.41384887695312,93.14716339111328,32.034000396728516,30.93619728088379,16.14828109741211,135.81517028808594,33.36138153076172,392.67999267578125,123.66634368896484,104.55000305175781
2022-12-14,94.35706329345703,120.84501647949219,92.60618591308594,31.783000946044922,30.601177215576172,15.962474822998047,137.5348358154297,32.12543487548828,328.3399963378906,122.6626968383789,104.80999755859375
2022-12-15,90.17863464355469,115.43834686279297,89.0062026977539,29.041000366210938,30.862653732299805,15.599308013916016,135.44805908203125,31.452943801879883,313.42999267578125,119.77963256835938,101.66000366210938
2022-12-16,89.5831298828125,118.69825744628906,88.6029281616211,29.070999145507812,30.33152198791504,15.616198539733887,137.5348358154297,31.34388542175293,304.9599914550781,119.78946685791016,100.76000213623047
2022-12-19,87.77680206298828,113.7785873413086,84.37342834472656,28.829999923706055,30.257980346679688,15.08411693572998,136.8199005126953,30.880407333374023,306.1600036621094,118.85469055175781,98.58999633789062
2022-12-20,88.3524398803711,116.37259674072266,85.59309387207031,28.819000244140625,30.225296020507812,15.261475563049316,135.5832977294922,31.27118682861328,309.2900085449219,118.49061584472656,98.11000061035156
2022-12-21,88.90823364257812,119.02623748779297,85.49474334716797,29.79599952697754,30.870819091796875,15.329044342041016,136.67498779296875,31.88007354736328,321.3399963378906,120.53730010986328,99.87999725341797
2022-12-22,87.10187530517578,116.40241241455078,85.24884033203125,29.774999618530273,31.303897857666016,15.430395126342773,134.80075073242188,31.64377784729004,323.8800048828125,119.4745864868164,99.2699966430664
2022-12-23,88.56085205078125,117.31678771972656,86.56686401367188,29.496000289916992,31.385616302490234,15.464176177978516,135.27415466308594,31.934593200683594,333.9200134277344,119.56315612792969,99.83000183105469
2022-12-26,,,,,,,,,,,
2022-12-27,86.73465728759766,116.16387939453125,84.95376586914062,28.41699981689453,32.07198715209961,15.590860366821289,136.2112579345703,31.80736541748047,332.7900085449219,118.88420104980469,99.37999725341797
2022-12-28,85.37493133544922,114.91160583496094,82.78983306884766,27.687999725341797,31.712461471557617,15.388161659240723,134.26939392089844,31.462026596069336,332.3399963378906,117.62472534179688,99.69000244140625
2022-12-29,87.78670501708984,119.52318572998047,85.75047302246094,29.11199951171875,32.080162048339844,15.582415580749512,134.67514038085938,31.85280418395996,338.94000244140625,120.23226928710938,101.33999633789062
2022-12-30,87.56836700439453,119.60266876220703,85.45539093017578,29.488000869750977,32.19456481933594,15.548632621765137,135.2548065185547,31.780099868774414,339.1000061035156,120.22242736816406,104.12999725341797
2023-01-02,,,,,,,,,,,
2023-01-03,88.45169067382812,123.9757308959961,87.5111312866211,29.4950008392334,32.78288269042969,15.827340126037598,134.3273468017578,32.5768928527832,341.5799865722656,120.8324966430664,103.11000061035156
2023-01-04,87.41948699951172,126.5896224975586,90.47177124023438,30.94099998474121,33.60818099975586,16.16517448425293,135.21620178222656,33.51106262207031,354.0,123.007080078125,106.7699966430664
2023-01-05,85.55357360839844,126.1622543334961,90.41275024414062,30.969999313354492,34.073936462402344,16.224292755126953,139.58294677734375,33.86824417114258,361.42999267578125,122.68236541748047,105.95999908447266
2023-01-06,86.68502044677734,129.22337341308594,92.37995910644531,31.55500030517578,34.47432327270508,16.494558334350586,143.5343475341797,34.70167541503906,367.7300109863281,121.905029296875,104.75
2023-01-09,87.35993194580078,128.67674255371094,93.21601867675781,31.517000198364258,34.33572769165039,16.31292152404785,143.7275848388672,34.390281677246094,367.17999267578125,122.18053436279297,105.0999984741211
2023-01-10,87.7569351196289,132.17518615722656,93.9930648803711,32.75400161743164,34.81710433959961,16.681331634521484,144.49078369140625,34.6925163269043,374.6400146484375,122.03292846679688,105.52999877929688
2023-01-11,90.83367919921875,132.07579040527344,94.75045013427734,32.72600173950195,34.17802810668945,16.62992286682129,143.75653076171875,34.75662612915039,378.42999267578125,124.0894546508789,105.26000213623047
2023-01-12,90.44660949707031,135.8723907470703,98.17337799072266,33.01300048828125,34.70090866088867,16.62992286682129,144.8289337158203,35.434356689453125,385.4700012207031,124.39448547363281,104.29000091552734
2023-01-13,91.4291763305664,136.14071655273438,97.77010345458984,33.28200149536133,34.74240493774414,16.749874114990234,144.60671997070312,35.65415954589844,388.4700012207031,123.44987487792969,105.02999877929688
2023-01-16,,,,,,,,,,,
2023-01-17,90.60541534423828,134.53065490722656,98.27174377441406,32.62200164794922,33.90414047241211,16.561382293701172,141.99822998046875,35.66332244873047,388.3500061035156,121.71807098388672,104.54000091552734
2023-01-18,90.43668365478516,132.2050018310547,97.41600799560547,32.632999420166016,33.173770904541016,16.295787811279297,140.95481872558594,35.05885696411133,381.8599853515625,121.72791290283203,103.22000122070312
2023-01-19,92.35221099853516,135.31581115722656,97.45535278320312,31.577999114990234,33.248470306396484,16.227245330810547,140.2205810546875,34.93062973022461,384.20001220703125,121.73773956298828,102.26000213623047
2023-01-20,97.2849349975586,138.5160675048828,101.78319549560547,34.25,33.19866180419922,16.475706100463867,140.2012481689453,36.0571403503418,396.1099853515625,123.97137451171875,106.58999633789062
2023-01-23,99.04167175292969,142.3922119140625,103.95696258544922,35.742000579833984,32.89158630371094,16.36432647705078,139.4766845703125,36.87224197387695,396.010009765625,125.3686294555664,110.66999816894531
2023-01-24,96.96733093261719,142.26296997070312,104.26188659667969,36.382999420166016,33.54724884033203,16.41573143005371,140.86788940429688,36.405155181884766,392.0299987792969,125.44735717773438,111.2699966430664
2023-01-25,94.50592803955078,140.63302612304688,106.34712219238281,36.79600143432617,33.47256088256836,17.49526596069336,143.05130004882812,36.72570037841797,403.760009765625,125.51620483398438,110.69999694824219
2023-01-26,96.78868865966797,146.3975067138672,107.90119934082031,36.48699951171875,33.42275619506836,17.135421752929688,143.6502685546875,37.00962448120117,410.3900146484375,127.07090759277344,111.88999938964844
2023-01-27,98.62481689453125,150.810302734375,107.74383544921875,36.07699966430664,33.7298469543457,17.09258460998535,141.75669860839844,36.26778030395508,394.4100036621094,126.80524444580078,114.27999877929688
2023-01-30,96.21305084228516,146.1589813232422,105.82581329345703,35.31100082397461,34.070133209228516,17.272504806518555,141.99822998046875,35.938079833984375,390.94000244140625,126.92330169677734,112.66000366210938
2023-01-31,98.09880065917969,148.05726623535156,106.71104431152344,35.38600158691406,34.501712799072266,17.45242691040039,144.24928283691406,36.038822174072266,384.30999755859375,126.6182632446289,113.2300033569336
2023-02-01,99.67686462402344,152.1818389892578,107.5962905883789,36.19900131225586,34.601314544677734,17.28963851928711,145.85299682617188,36.60664749145508,398.67999267578125,114.88927459716797,112.25
2023-02-02,106.93204498291016,187.61341857910156,111.35365295410156,36.68899917602539,34.717506408691406,17.375316619873047,141.96925354003906,37.650718688964844,412.25,114.13159942626953,114.72000122070312
2023-02-03,103.99424743652344,185.38714599609375,108.89464569091797,36.59000015258789,34.4519157409668,16.98976707458496,140.2689208984375,36.60664749145508,406.29998779296875,112.09475708007812,109.27999877929688
2023-02-06,102.12834167480469,184.92001342773438,108.06842803955078,36.14799880981445,34.261024475097656,16.775575637817383,137.1580352783203,36.18535614013672,404.5899963378906,110.39248657226562,105.55999755859375
2023-02-07,106.83280944824219,190.44595336914062,109.799560546875,36.29499816894531,33.655147552490234,16.492843627929688,138.1434783935547,36.33189010620117,402.6099853515625,112.35060119628906,113.8499984741211
2023-02-08,98.62481689453125,182.30613708496094,109.94710540771484,36.68299865722656,33.6302490234375,16.41573143005371,138.93565368652344,35.498470306396484,403.29998779296875,110.89430236816406,110.44999694824219
