Date,CAT,DE,HON,GE,LMT,NOC,RTX,BA,MMM,ITW,EMR,ETN,PH,GD,UPS,FDX,CMI,DAL,LUV,UNP,NSC,CSX,ROP,ROK,OTIS
2022-02-10,189.42478942871094,373.69305419921875,165.9918212890625,60.42416763305664,346.1224365234375,358.0945739746094,86.81329345703125,218.75,114.61297607421875,201.20655822753906,89.6804428100586,145.46897888183594,289.4289245605469,195.21495056152344,183.38331604003906,221.91819763183594,202.3574676513672,42.7076530456543,43.479915618896484,220.6374969482422,250.3976593017578,32.137203216552734,432.63201904296875,258.42864990234375,76.52643585205078
2022-02-11,187.71775817871094,373.2367858886719,161.8712158203125,59.225341796875,355.7850646972656,374.31103515625,87.00507354736328,212.3000030517578,114.46946716308594,199.2752685546875,87.70853424072266,141.58770751953125,285.7304992675781,197.28224182128906,177.4084930419922,214.3489227294922,201.40560913085938,41.180294036865234,42.54547119140625,217.62118530273438,245.6899871826172,31.550989151000977,428.2500305175781,251.06536865234375,74.73408508300781
2022-02-14,186.45846557617188,368.0945739746094,161.61154174804688,59.08466339111328,347.5054016113281,366.1372985839844,85.45256042480469,210.0399932861328,113.37171173095703,200.60244750976562,86.99569702148438,143.0067138671875,286.31048583984375,194.89190673828125,177.8240203857422,210.88735961914062,198.93080139160156,40.830074310302734,42.405303955078125,221.02935791015625,250.34251403808594,32.07101058959961,432.5146789550781,251.0933837890625,74.83731842041016
2022-02-15,189.74191284179688,373.9306640625,164.0699920654297,61.72695541381836,343.23980712890625,360.67236328125,85.88179016113281,217.72999572753906,112.89098358154297,201.1241455078125,87.838134765625,146.16441345214844,291.25439453125,196.36859130859375,180.54132080078125,212.67811584472656,201.59600830078125,43.2816276550293,44.19944381713867,227.19866943359375,252.97213745117188,32.66667556762695,432.2799377441406,254.7704620361328,73.93645477294922
2022-02-16,189.95648193359375,371.23126220703125,163.66317749023438,62.02667236328125,347.4425048828125,369.0055847167969,86.53018951416016,218.92999267578125,111.6640625,201.4353485107422,88.75466918945312,147.57408142089844,294.95281982421875,197.8821563720703,178.9208984375,211.39503479003906,202.43905639648438,43.20379638671875,44.31157302856445,231.290283203125,254.47091674804688,33.252872467041016,435.2631530761719,255.43467712402344,74.01152801513672
2022-02-17,181.65451049804688,361.6976318359375,159.79364013671875,60.222328186035156,349.12176513671875,373.17681884765625,86.17401885986328,213.5800018310547,107.6796875,198.76275634765625,86.27356719970703,143.22286987304688,288.09783935546875,197.8729248046875,175.09835815429688,207.1119384765625,199.54656982421875,42.133670806884766,43.33974838256836,228.7205352783203,251.22518920898438,33.18668746948242,428.6022033691406,249.30633544921875,71.74308776855469
2022-02-18,179.052001953125,350.8333740234375,157.66407775878906,56.69314193725586,347.04736328125,366.7465515136719,85.26991271972656,209.02999877929688,106.94076538085938,197.52706909179688,85.8847427368164,144.1250762939453,285.255126953125,199.18348693847656,175.2406463623047,205.13653564453125,198.9626007080078,41.67644119262695,42.965972900390625,228.90272521972656,248.45762634277344,32.77067565917969,430.6953125,247.5567169189453,71.86544036865234
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-22,178.3616943359375,336.2714538574219,158.03631591796875,57.58613967895508,346.81390380859375,366.2591247558594,85.42515563964844,198.74000549316406,106.31051635742188,196.703369140625,85.85696411132812,142.6214141845703,280.7675476074219,200.10641479492188,174.91419982910156,201.03807067871094,195.34922790527344,40.75224304199219,42.62956619262695,224.41928100585938,237.54356384277344,32.37356948852539,429.5999755859375,246.9392547607422,71.81837463378906
2022-02-23,174.1267547607422,320.8161315917969,154.919921875,56.66868591308594,349.2385559082031,361.90032958984375,84.2379379272461,196.4199981689453,104.5936050415039,195.40365600585938,84.16280364990234,140.31898498535156,275.64300537109375,199.59878540039062,171.15591430664062,198.31494140625,187.81228637695312,39.09840774536133,41.125099182128906,223.0979461669922,233.23126220703125,31.579360961914062,419.77960205078125,240.64248657226562,70.30294799804688
2022-02-24,172.27980041503906,325.796875,158.71502685546875,56.60139846801758,355.35406494140625,370.7209777832031,86.5521240234375,198.42999267578125,104.10099029541016,195.9985809326172,83.3203353881836,141.25872802734375,274.9489440917969,201.68455505371094,173.4242706298828,199.31190490722656,185.4763946533203,39.234619140625,41.43347930908203,220.61013793945312,233.58067321777344,31.768463134765625,434.34375,248.93212890625,72.0913314819336
2022-02-25,174.49057006835938,329.80804443359375,164.1291046142578,58.94399642944336,367.72857666015625,385.54339599609375,90.10603332519531,201.47999572753906,109.03437805175781,199.9251251220703,85.93104553222656,144.83932495117188,283.3155822753906,210.40614318847656,175.73448181152344,203.74267578125,186.00559997558594,40.4117546081543,42.1810302734375,225.6466827392578,239.4560546875,32.53658676147461,438.6083068847656,251.9447784423828,73.8985824584961
2022-02-28,174.9756317138672,342.2026672363281,165.16488647460938,58.41798400878906,392.2415466308594,416.1011962890625,94.31198120117188,205.33999633789062,107.68693542480469,198.01223754882812,86.02361297607422,144.9990997314453,281.79437255859375,216.3773651123047,176.1278839111328,205.1734619140625,186.2519989013672,38.835750579833984,40.928871154785156,225.22549438476562,235.86093139648438,32.15726089477539,438.4127197265625,249.41860961914062,73.72914123535156
2022-03-01,170.54478454589844,340.90045166015625,159.81175231933594,56.47296142578125,412.86627197265625,429.23907470703125,94.3395004272461,194.91000366210938,104.86164093017578,192.9964599609375,82.86669921875,137.63121032714844,273.45623779296875,215.33450317382812,172.07667541503906,198.3795928955078,178.90663146972656,36.617671966552734,39.200138092041016,222.00209045410156,234.52769470214844,31.61672019958496,436.49560546875,245.24574279785156,73.08909606933594
2022-03-02,179.6676483154297,357.3728332519531,162.2838134765625,57.59225082397461,406.8895263671875,426.6886291503906,92.51204681396484,197.80999755859375,106.65098571777344,196.02603149414062,86.31060791015625,143.0067138671875,282.6690979003906,217.57716369628906,176.99839782714844,202.38575744628906,188.95285034179688,37.00680923461914,39.5458869934082,231.10450744628906,247.53817749023438,32.821075439453125,439.2538757324219,251.4395751953125,74.15270233154297
2022-03-03,181.7571258544922,363.0282897949219,163.22386169433594,56.546348571777344,404.9184265136719,423.2065124511719,91.6763687133789,188.85000610351562,107.43339538574219,197.07862854003906,86.30134582519531,145.6381378173828,280.4443054199219,219.77371215820312,177.81031799316406,204.28729248046875,190.69564819335938,35.567012786865234,38.9384880065918,233.93414306640625,250.09426879882812,33.4659423828125,440.0657653808594,253.04884338378906,74.52922058105469
2022-03-04,182.51271057128906,370.7655029296875,163.14549255371094,54.521820068359375,414.2587890625,440.97467041015625,91.45597076416016,180.83999633789062,106.29601287841797,194.15887451171875,84.78306579589844,140.7606658935547,269.87188720703125,226.3817596435547,176.10275268554688,198.71142578125,184.3540496826172,33.58241271972656,38.01338577270508,242.33140563964844,261.65185546875,35.49532699584961,444.63360595703125,251.73898315429688,73.38086700439453
2022-03-07,183.48280334472656,350.7381896972656,158.55833435058594,52.26895523071289,421.49237060546875,449.80224609375,90.17031860351562,169.1699981689453,103.79671478271484,189.03329467773438,84.83860778808594,137.01092529296875,258.5294189453125,228.22763061523438,168.3937225341797,186.2537841796875,173.0030517578125,29.29219627380371,34.75215530395508,239.42855834960938,255.89610290527344,35.09702682495117,435.4294738769531,247.50997924804688,69.93585968017578
2022-03-08,195.88909912109375,346.8696594238281,159.49838256835938,53.964717864990234,405.9762878417969,422.7547912597656,87.10311126708984,173.8000030517578,105.33251953125,186.2782745361328,86.7457046508789,137.39625549316406,258.24420166015625,217.17108154296875,170.26031494140625,188.9398193359375,176.11451721191406,30.37204360961914,36.593021392822266,232.11180114746094,244.2740020751953,33.18143844604492,428.93475341796875,255.8556671142578,69.18285369873047
2022-03-09,195.6839141845703,350.6051940917969,161.37850952148438,55.862518310546875,405.732177734375,423.42303466796875,90.47335815429688,178.55999755859375,106.20183563232422,190.168212890625,87.38451385498047,140.1404266357422,264.3860778808594,218.5554656982422,173.0811004638672,200.73062133789062,181.0691680908203,31.87021827697754,37.99469757080078,232.29498291015625,242.54544067382812,32.821075439453125,433.5906677246094,253.59156799316406,70.83946990966797
2022-03-10,197.55885314941406,359.4353332519531,160.47328186035156,55.91149139404297,401.7898254394531,418.4256896972656,90.46417999267578,178.38999938964844,104.26761627197266,188.73121643066406,87.70853424072266,140.0364532470703,262.05670166015625,217.36492919921875,173.41590881347656,203.1017303466797,179.93772888183594,31.665924072265625,38.34044647216797,237.77108764648438,248.11741638183594,33.08660888671875,426.84161376953125,245.6480712890625,69.46522521972656
2022-03-11,200.3945770263672,370.2047424316406,158.62794494628906,56.493072509765625,396.97955322265625,410.6051025390625,89.0040283203125,176.22999572753906,102.11604309082031,186.5894775390625,86.09767150878906,138.82696533203125,257.6357421875,214.5592498779297,170.67042541503906,197.45176696777344,178.1949005126953,31.198957443237305,37.60222625732422,239.48345947265625,245.8095703125,32.89694595336914,422.8507995605469,240.4647216796875,68.1474609375
2022-03-14,200.96359252929688,374.367919921875,159.46359252929688,56.597145080566406,401.8712463378906,415.4235534667969,89.11424255371094,175.52000427246094,103.94161224365234,188.68545532226562,85.46814727783203,140.2821807861328,260.47845458984375,215.80517578125,171.0052490234375,195.5530242919922,180.4578399658203,31.198957443237305,37.471397399902344,235.94873046875,244.6602020263672,32.460723876953125,425.5798034667969,239.84719848632812,67.75212860107422
2022-03-15,201.91502380371094,369.24462890625,163.45887756347656,56.535926818847656,405.6869201660156,421.4466857910156,89.64686584472656,179.88999938964844,104.54290008544922,190.79061889648438,85.77365112304688,141.99244689941406,265.39385986328125,219.3030242919922,176.21995544433594,200.27676391601562,181.0965576171875,33.91318130493164,39.30292892456055,238.2106170654297,246.47157287597656,32.58400344848633,436.04571533203125,244.21658325195312,69.32403564453125
2022-03-16,201.5605926513672,368.9880065917969,166.27906799316406,57.974578857421875,380.9752197265625,399.4341735839844,87.97552490234375,188.99000549316406,105.41221618652344,192.20018005371094,86.80128479003906,144.89334106445312,271.8304443359375,210.1384735107422,182.38885498046875,209.26109313964844,187.2921600341797,35.926963806152344,40.29344177246094,241.8918914794922,251.30789184570312,33.769386291503906,443.5380859375,251.19625854492188,71.06538391113281
2022-03-17,206.80291748046875,386.04962158203125,167.0625,58.482704162597656,387.5306091308594,403.5467224121094,89.76625061035156,190.19000244140625,106.9914779663086,193.47239685058594,88.40286254882812,146.1689910888672,274.6351013183594,212.74110412597656,186.0885467529297,211.1598358154297,187.4290771484375,36.140987396240234,39.97573471069336,241.3516082763672,252.29176330566406,34.423728942871094,451.8716735839844,253.55413818359375,71.90309143066406
2022-03-18,206.06602478027344,392.7032775878906,169.49095153808594,58.51942443847656,385.3515625,402.7468566894531,89.55502319335938,192.8300018310547,107.4478759765625,194.3419189453125,89.80079650878906,147.0099639892578,276.08984375,212.48268127441406,183.96249389648438,202.759033203125,188.65174865722656,36.65658950805664,40.405574798583984,239.30038452148438,252.69630432128906,34.4332160949707,458.28814697265625,258.0731201171875,73.39971160888672
2022-03-21,208.6779022216797,401.3909606933594,168.0112762451172,58.04804992675781,397.84759521484375,420.2985534667969,91.77739715576172,185.89999389648438,107.63623046875,194.0307159423828,90.9117431640625,146.0839385986328,274.32147216796875,217.8725128173828,182.9413299560547,205.76925659179688,188.10426330566406,35.10977554321289,39.97573471069336,242.22157287597656,255.74899291992188,34.95478439331055,452.546630859375,255.34117126464844,72.78787231445312
2022-03-22,207.74505615234375,406.3905944824219,169.76077270507812,58.097023010253906,398.38104248046875,420.01617431640625,93.09976959228516,191.0399932861328,108.6214370727539,194.49749755859375,90.74510192871094,146.69813537597656,275.92822265625,219.49684143066406,182.8241424560547,209.85386657714844,191.31614685058594,35.9755973815918,40.23737716674805,243.45777893066406,256.48455810546875,34.87892150878906,453.7105407714844,256.5012512207031,72.97613525390625
2022-03-23,207.2413330078125,410.16412353515625,167.41934204101562,57.36239242553711,402.5946044921875,420.59967041015625,92.96202850341797,186.0399932861328,106.9842300415039,191.61439514160156,90.06928253173828,144.03346252441406,272.6195983886719,221.21347045898438,179.6099395751953,205.1301727294922,189.81968688964844,35.23624801635742,40.05982971191406,245.12440490722656,254.90306091308594,34.50907897949219,451.9107971191406,253.03018188476562,71.95015716552734
2022-03-24,207.2786865234375,410.8294677734375,169.46487426757812,57.619510650634766,406.64544677734375,427.79913330078125,93.40282440185547,189.0500030517578,107.92598724365234,192.84083557128906,90.51365661621094,144.7610321044922,274.9013671875,222.4224853515625,179.67694091796875,208.5108642578125,190.92379760742188,36.24799346923828,41.0410041809082,247.44126892089844,257.0361633300781,34.784080505371094,451.353271484375,257.2966003417969,72.87258911132812
