Date,JNJ,PFE,MRK,ABBV,LLY,BMY,GILD,AMGN,MDT,SYK,ISRG,DHR,TMO,UNH,HUM,CI,HCA,CVS,ZBH,REGN
2022-07-11,160.67828369140625,43.745445251464844,85.53528594970703,134.6436004638672,321.3507080078125,65.65948486328125,55.65908432006836,221.87440490722656,79.89511108398438,191.0059051513672,205.72000122070312,231.55551147460938,552.9034423828125,486.3500061035156,471.501708984375,263.0599060058594,164.73312377929688,83.4599609375,100.48778533935547,611.0709228515625
2022-07-12,158.42596435546875,43.04240798950195,84.90033721923828,133.96702575683594,314.0902099609375,65.18154907226562,55.374839782714844,221.1490478515625,79.66159057617188,189.3515167236328,202.1300048828125,220.55816650390625,526.0524291992188,483.9697570800781,467.76483154296875,262.53363037109375,165.433349609375,83.69789123535156,100.2251205444336,606.7250366210938
2022-07-13,158.0565948486328,42.83563232421875,85.05452728271484,133.69461059570312,312.9934387207031,64.76445007324219,55.48141860961914,221.25653076171875,78.96098327636719,187.8616485595703,202.05999755859375,219.15292358398438,518.343994140625,471.5699462890625,458.4611511230469,257.2707214355469,164.6553192138672,82.34961700439453,99.65117645263672,598.6995849609375
2022-07-14,158.27284240722656,42.504791259765625,85.1543197631836,133.42852783203125,317.29345703125,64.31257629394531,54.904052734375,219.91336059570312,78.60169982910156,186.12022399902344,204.30999755859375,216.50831604003906,520.8012084960938,472.6895751953125,457.5317687988281,248.96287536621094,162.8853759765625,81.80326843261719,98.8826904296875,595.5569458007812
2022-07-15,160.57015991210938,42.80255126953125,86.13392639160156,136.24891662597656,321.8651428222656,65.73770141601562,55.60578918457031,222.6892547607422,80.04781341552734,188.4227752685547,210.9199981689453,223.2464141845703,533.9194946289062,498.3924560546875,471.99542236328125,257.60906982421875,166.8921356201172,84.04154968261719,100.69206237792969,604.1890869140625
2022-07-18,156.96652221679688,41.9754524230957,83.7574462890625,132.65692138671875,312.32366943359375,64.07794189453125,54.095726013183594,218.3463134765625,78.95201110839844,183.1114501953125,206.25999450683594,215.63552856445312,515.9758911132812,488.62677001953125,469.013671875,252.19580078125,166.96994018554688,83.08983612060547,100.66288757324219,583.4640502929688
2022-07-19,154.67816162109375,42.488250732421875,83.77558135986328,132.8076934814453,316.6236572265625,63.55657196044922,55.179412841796875,221.46250915527344,81.13463592529297,190.88014221191406,214.44000244140625,223.22021484375,531.9378662109375,501.8733215332031,479.5177307128906,258.0696105957031,173.281494140625,85.29287719726562,104.32051086425781,592.4442749023438
2022-07-20,153.79527282714844,42.0333366394043,81.31747436523438,130.98947143554688,312.5761413574219,63.27849578857422,54.67310333251953,220.8446502685547,80.1466064453125,191.60572814941406,219.22000122070312,223.43838500976562,533.701416015625,488.7208251953125,468.2682189941406,250.66390991210938,173.89418029785156,83.84768676757812,105.0598373413086,591.3104858398438
2022-07-21,154.3358154296875,42.28148651123047,81.76192474365234,131.042724609375,317.32257080078125,63.469661712646484,54.193424224853516,220.08349609375,81.0717544555664,193.7244873046875,224.75,243.7136993408203,569.7175903320312,491.5339050292969,470.2140808105469,250.3162078857422,176.325439453125,82.59793853759766,105.49755859375,589.17236328125
2022-07-22,155.0655517578125,42.3724479675293,81.7347183227539,131.6812744140625,319.0987548828125,63.39146041870117,54.00689697265625,220.2357177734375,81.48493194580078,192.93115234375,211.85000610351562,239.00929260253906,556.381103515625,490.54595947265625,473.3798828125,252.9946746826172,196.47579956054688,83.36904907226562,104.08705139160156,582.8772583007812
2022-07-25,155.3719024658203,42.819091796875,82.11567687988281,133.23336791992188,321.8166198730469,63.295867919921875,53.96247863769531,222.71612548828125,81.51187133789062,194.95310974121094,219.1699981689453,238.60777282714844,562.2269897460938,498.1288757324219,476.1099548339844,256.21820068359375,193.16929626464844,83.75019836425781,104.9625473022461,584.0408935546875
2022-07-26,156.47097778320312,43.25745391845703,82.8050537109375,133.80990600585938,321.8262939453125,63.98235321044922,53.847007751464844,224.8831024169922,82.54481506347656,197.75877380371094,216.7899932861328,241.33096313476562,568.00341796875,500.1234130859375,476.5843505859375,258.28570556640625,198.33331298828125,84.47697448730469,105.07926940917969,579.3468627929688
2022-07-27,156.0385284423828,42.96797180175781,82.75061798095703,134.05821228027344,319.2832336425781,65.00775146484375,54.095726013183594,225.40243530273438,83.73042297363281,204.90829467773438,225.33999633789062,244.42941284179688,576.5838623046875,502.9647216796875,463.09844970703125,258.1917419433594,199.03350830078125,84.97335052490234,108.08516693115234,584.6673583984375
2022-07-28,156.93942260742188,42.276145935058594,81.58052825927734,132.81654357910156,321.0886535644531,64.91214752197266,53.65159225463867,223.63844299316406,83.95499420166016,211.90306091308594,230.5399932861328,252.24974060058594,592.1495971679688,509.43731689453125,468.5780029296875,256.7726135253906,204.0127410888672,84.67198181152344,107.7641372680664,579.1578979492188
2022-07-29,157.22776794433594,42.10110855102539,81.0362777709961,127.28214263916016,320.0111999511719,64.11270904541016,53.07420349121094,221.59681701660156,83.10169982910156,207.7623291015625,230.1699981689453,254.39683532714844,592.9124145507812,510.23712158203125,466.6321105957031,258.7837829589844,206.5801544189453,84.80494689941406,107.38475036621094,578.4816284179688
2022-08-01,156.67820739746094,42.18446350097656,80.30157470703125,124.36418914794922,314.6338806152344,63.97367858886719,52.94097137451172,219.95814514160156,83.60469818115234,206.54331970214844,228.5399932861328,251.2809295654297,584.1339111328125,503.6890869140625,459.5066833496094,256.9512023925781,205.11167907714844,85.10628509521484,106.77191925048828,573.499267578125
2022-08-02,155.7863006591797,41.41762161254883,79.46707916259766,124.51493072509766,310.79986572265625,63.67822265625,52.88766860961914,218.40899658203125,83.7214584350586,206.31114196777344,238.47999572753906,249.21237182617188,580.6561279296875,503.7643127441406,463.1372375488281,255.09982299804688,205.65628051757812,84.53016662597656,110.95484924316406,571.788818359375
2022-08-03,157.2908172607422,41.559322357177734,79.47615051269531,125.23336029052734,304.6167907714844,63.42621612548828,55.31265640258789,221.30133056640625,84.22445678710938,208.87489318847656,242.17999267578125,251.83079528808594,582.5782470703125,508.6470642089844,466.43841552734375,255.3817901611328,210.5188446044922,89.85707092285156,112.46263885498047,605.412353515625
2022-08-04,154.76824951171875,41.559322357177734,78.75049591064453,123.21118927001953,296.8128356933594,62.67020797729492,54.99287796020508,221.1580352783203,83.7214584350586,207.2592315673828,242.4600067138672,252.19737243652344,584.5797729492188,502.1555480957031,464.6280822753906,263.2384948730469,206.8719024658203,90.29136657714844,110.26417541503906,611.5681762695312
2022-08-05,154.15562438964844,41.067543029785156,79.2856674194336,122.4306869506836,292.4740905761719,62.67020797729492,54.26449203491211,220.5043487548828,83.78434753417969,208.76849365234375,240.32000732421875,253.1138153076172,584.83740234375,503.3880615234375,468.5876770019531,264.8079528808594,206.95945739746094,90.63703918457031,110.17662048339844,610.2255859375
2022-08-08,153.3357696533203,41.317604064941406,80.26528930664062,124.4706039428711,293.6194763183594,64.1301040649414,54.71751403808594,221.43560791015625,84.0538101196289,210.24868774414062,239.1300048828125,250.48666381835938,578.5852661132812,504.8369445800781,467.145263671875,264.8079528808594,205.5298614501953,90.4065933227539,110.079345703125,627.1517333984375
2022-08-09,153.3177947998047,41.49263381958008,81.19954681396484,124.39081573486328,294.1241455078125,65.13809204101562,55.072818756103516,222.39373779296875,83.6226577758789,207.95579528808594,232.8800048828125,248.95924377441406,575.53369140625,505.4578552246094,472.1890869140625,267.8811340332031,204.2947540283203,91.9045181274414,109.4275894165039,618.7184448242188
2022-08-10,153.75924682617188,41.63433837890625,80.90023040771484,125.00277709960938,295.6674499511719,65.05120086669922,56.085445404052734,225.73377990722656,84.58372497558594,212.06752014160156,237.85000610351562,254.10882568359375,586.9080810546875,505.8904724121094,470.50457763671875,269.78887939453125,210.76194763183594,92.22359466552734,111.84007263183594,637.9518432617188
2022-08-11,150.5789794921875,40.25069046020508,80.66439056396484,126.01387023925781,292.3285217285156,64.70360565185547,55.4725456237793,222.38479614257812,84.46696472167969,210.91622924804688,236.02000427246094,254.1437530517578,587.0963745117188,501.3181457519531,468.6360778808594,268.7832946777344,210.5674591064453,92.4008560180664,111.86925506591797,620.4589233398438
2022-08-12,148.9213104248047,41.767704010009766,82.56014251708984,126.47505950927734,300.0118408203125,65.66817474365234,55.92555618286133,222.4206085205078,85.16755676269531,215.8599395751953,238.3699951171875,259.87811279296875,597.6682739257812,511.5166015625,481.03759765625,273.40716552734375,212.87229919433594,94.2976303100586,114.02882385253906,625.2423706054688
2022-08-15,149.63302612304688,41.46763229370117,82.1791763305664,126.20011138916016,305.7183837890625,64.76445007324219,58.81244659423828,224.82940673828125,85.50887298583984,217.2628173828125,238.25999450683594,263.89300537109375,598.9365844726562,512.4010009765625,482.7124328613281,273.36016845703125,210.74249267578125,94.19125366210938,113.55216217041016,639.7418212890625
2022-08-16,150.96640014648438,41.559322357177734,82.17008972167969,126.43072509765625,302.1834716796875,64.4168472290039,58.919036865234375,226.68296813964844,85.60769653320312,216.86610412597656,233.7100067138672,262.26080322265625,596.5784301757812,513.793212890625,479.43060302734375,273.1158447265625,207.01779174804688,94.33306121826172,112.95877838134766,645.1221313476562
2022-08-17,150.9754180908203,41.067543029785156,82.57828521728516,125.44622039794922,308.5229797363281,64.79049682617188,58.6436653137207,226.11448669433594,85.2484130859375,214.22500610351562,229.7100067138672,259.4591064453125,590.5642700195312,512.7396850585938,479.9146728515625,274.04620361328125,203.24447631835938,92.99470520019531,111.51905059814453,632.8302612304688
2022-08-18,150.24563598632812,40.49241638183594,82.90482330322266,125.31317138671875,308.4256286621094,64.4342269897461,57.897525787353516,225.3203887939453,85.54480743408203,213.65415954589844,229.58999633789062,256.8406677246094,589.5436401367188,512.9465942382812,480.0792541503906,273.37896728515625,209.1281280517578,91.86017608642578,111.40231323242188,621.3837890625
2022-08-19,152.53399658203125,40.96752166748047,83.5216064453125,125.80985260009766,314.317138671875,65.4596176147461,58.03964614868164,226.36712646484375,85.3292465209961,211.0420379638672,224.77999877929688,255.2434844970703,583.14306640625,515.863037109375,483.922607421875,275.3431396484375,209.11842346191406,92.22359466552734,110.1474380493164,614.9494018554688
2022-08-22,151.99888610839844,40.75914764404297,82.68711853027344,124.4706039428711,314.6385498046875,64.78182220458984,57.16914367675781,222.79376220703125,83.61367797851562,205.44044494628906,218.5399932861328,249.60513305664062,570.8173217773438,512.3350830078125,484.9488525390625,273.9521789550781,206.55099487304688,90.70793914794922,108.32835388183594,608.723876953125
2022-08-23,150.67469787597656,40.01730728149414,81.81633758544922,123.2999038696289,306.84796142578125,63.235050201416016,56.56511688232422,220.60101318359375,81.03581237792969,202.33485412597656,216.80999755859375,247.91188049316406,567.7061157226562,504.08416748046875,477.46533203125,269.09344482421875,204.46983337402344,89.63548278808594,106.3244400024414,599.2067260742188
2022-08-24,150.17587280273438,39.533870697021484,81.64401245117188,122.31541442871094,310.519287109375,62.930912017822266,56.511817932128906,220.61904907226562,80.19152069091797,205.5855255126953,220.47000122070312,248.69740295410156,567.884521484375,504.70501708984375,479.8371887207031,271.37713623046875,204.63516235351562,89.76842498779297,106.71354675292969,599.4652099609375
2022-08-25,151.58168029785156,39.92562484741211,81.87983703613281,123.57483673095703,314.67742919921875,62.1314582824707,56.48517990112305,221.69287109375,82.76038360595703,209.6392059326172,225.02000427246094,253.96043395996094,580.0913696289062,509.5126953125,479.4789733886719,274.2812194824219,207.68882751464844,90.53955078125,108.89256286621094,600.4696655273438
2022-08-26,148.98776245117188,39.02542495727539,80.9637222290039,120.93180084228516,307.2960205078125,61.862091064453125,55.401485443115234,217.15399169921875,80.32624816894531,200.26451110839844,211.08999633789062,244.67379760742188,558.5311889648438,497.9219055175781,471.19189453125,267.72137451171875,199.3446807861328,88.68709564208984,104.58316040039062,592.8917236328125
2022-08-29,147.83587646484375,38.53363800048828,79.44893646240234,120.36418151855469,302.02764892578125,58.003841400146484,55.4725456237793,216.00799560546875,79.85918426513672,200.0709991455078,208.89999389648438,241.4967803955078,551.5757446289062,498.4112548828125,472.6247253417969,269.90167236328125,198.469482421875,88.9264144897461,104.6901626586914,589.5005493164062
2022-08-30,147.3189239501953,38.21690368652344,78.804931640625,120.2222671508789,298.9990539550781,58.39488220214844,55.5169563293457,215.77334594726562,78.3681640625,198.59080505371094,206.5,238.5990447998047,549.1978149414062,491.8913879394531,470.17547607421875,267.9093017578125,196.23269653320312,87.5703125,104.44696807861328,585.1446533203125
2022-08-31,146.33030700683594,37.70012283325195,77.42620849609375,119.2555160522461,293.3412780761719,58.577362060546875,56.37858581542969,216.83815002441406,78.96996307373047,198.52305603027344,205.74000549316406,235.57916259765625,540.3101196289062,488.5891418457031,466.4190673828125,266.3868713378906,192.43017578125,86.99418640136719,103.42556762695312,577.8551025390625
