Date,PG,KO,PEP,WMT,COST,MO,PM,MDLZ,KMB,CL,KHC,GIS,HSY,SYY,KR,TAP,STZ,EL,CPB,CHD
2023-03-08,128.34523010253906,54.86020278930664,157.85145568847656,44.47036361694336,467.300537109375,37.52824401855469,87.68744659423828,60.60124588012695,110.52308654785156,67.4343032836914,33.0,71.36251068115234,221.3645782470703,69.44493865966797,44.63709259033203,49.803504943847656,208.1724395751953,235.83035278320312,48.05852127075195,80.99076080322266
2023-03-09,127.40302276611328,54.33024597167969,156.6569366455078,44.17088317871094,461.031982421875,37.48012924194336,86.99298095703125,60.29399871826172,110.51407623291016,66.85328674316406,32.886871337890625,70.88477325439453,221.03111267089844,68.9531478881836,44.448944091796875,48.62141799926758,204.8500213623047,231.08493041992188,47.325965881347656,80.97138977050781
2023-03-10,127.98140716552734,54.101806640625,156.86666870117188,44.10649108886719,452.9750061035156,37.375885009765625,86.45674133300781,60.424346923828125,110.27070617675781,66.82518768310547,33.01740646362305,70.77660369873047,220.21597290039062,67.85821533203125,44.307838439941406,47.93416213989258,201.24282836914062,224.17552185058594,47.48875427246094,81.21342468261719
2023-03-13,128.8676300048828,54.65003967285156,158.39859008789062,44.23529815673828,453.8018798828125,37.43202590942383,85.59525299072266,61.020206451416016,110.93771362304688,67.00322723388672,33.174049377441406,71.92135620117188,222.83738708496094,68.52632141113281,44.072662353515625,47.72339630126953,200.2935791015625,222.99864196777344,48.18513107299805,81.72659301757812
2023-03-14,130.46287536621094,54.851070404052734,158.23443603515625,44.47036361694336,463.33941650390625,37.48012924194336,85.57768249511719,61.7184944152832,111.45147705078125,67.69669342041016,33.191463470458984,72.2548828125,224.1619873046875,69.27791595458984,44.38309097290039,47.51263427734375,204.13809204101562,228.18069458007812,48.62827682495117,82.07514953613281
2023-03-15,132.30995178222656,55.216552734375,161.06121826171875,44.96627426147461,466.9352111816406,37.58438491821289,84.5491714477539,61.8209114074707,113.40739440917969,68.34331512451172,33.165348052978516,72.96697235107422,226.40359497070312,69.57486724853516,45.42729568481445,47.7050666809082,205.06832885742188,224.74497985839844,49.143775939941406,83.44999694824219
2023-03-16,133.298828125,55.52040100097656,160.95179748535156,44.710845947265625,468.4735412597656,37.02306365966797,83.85469055175781,62.32368087768555,114.38986206054688,68.36203002929688,33.22627639770508,72.53431701660156,226.94082641601562,69.12945556640625,44.33606719970703,47.173580169677734,204.7076416015625,225.15306091308594,48.89054489135742,83.22733306884766
2023-03-17,133.33612060546875,55.262596130371094,159.6934356689453,45.072975158691406,468.2716064453125,36.34145736694336,83.3272476196289,61.8209114074707,113.00178527832031,67.65921783447266,32.74763107299805,71.92135620117188,225.22720336914062,67.6819076538086,44.00680923461914,45.73492431640625,200.19866943359375,222.61900329589844,48.27556610107422,82.74320983886719
2023-03-20,135.38845825195312,55.7966194152832,161.93658447265625,45.55797576904297,470.42529296875,36.942874908447266,84.65465545654297,63.05918884277344,115.80496215820312,68.48387908935547,33.01740646362305,72.69654083251953,226.5147705078125,68.74901580810547,44.54301834106445,46.60545349121094,204.4702911376953,224.7639617919922,48.90863800048828,82.99494934082031
2023-03-21,134.40895080566406,55.538814544677734,162.31956481933594,45.402774810791016,471.9251403808594,37.047119140625,84.12721252441406,63.15229034423828,115.39035034179688,67.82788848876953,33.10443878173828,72.78669738769531,225.26426696777344,69.77898406982422,44.9287109375,46.651268005371094,205.20123291015625,226.35841369628906,48.90863800048828,81.85246276855469
2023-03-22,134.32496643066406,55.29021453857422,160.95179748535156,45.11177444458008,468.7235412597656,36.20513916015625,82.2919692993164,62.71470642089844,114.84053802490234,67.59362030029297,32.69541931152344,71.99348449707031,224.84744262695312,68.7211685180664,45.192115783691406,45.808231353759766,203.27426147460938,225.219482421875,48.465484619140625,81.55231475830078
2023-03-23,134.13836669921875,55.1705207824707,160.1676025390625,45.47714614868164,468.9542236328125,35.59093475341797,80.42107391357422,62.56573486328125,114.80448150634766,67.31249237060547,32.564884185791016,74.04861450195312,225.99600219726562,67.95101928710938,45.64366149902344,45.4141960144043,204.08111572265625,226.5672149658203,48.38409423828125,81.63945007324219
2023-03-24,136.87171936035156,56.07284164428711,163.30435180664062,45.848976135253906,476.1746826171875,36.00859069824219,80.84870147705078,64.27883911132812,117.60767364501953,68.8024673461914,33.22627639770508,76.43730163574219,229.5900421142578,69.25936889648438,46.142242431640625,46.45883560180664,206.89093017578125,229.38601684570312,49.324642181396484,83.24669647216797
2023-03-27,136.1533966064453,56.4871711730957,163.66912841796875,46.61528396606445,474.2037658691406,36.27064895629883,82.49687194824219,64.39057159423828,117.46343994140625,69.48657989501953,33.591773986816406,76.5093994140625,232.4059295654297,70.55844116210938,45.74713897705078,46.80705261230469,208.352783203125,229.55685424804688,49.460296630859375,83.32412719726562
2023-03-28,136.53587341308594,56.55162811279297,163.6143798828125,46.43421173095703,468.0024108886719,36.327980041503906,83.94904327392578,64.79090881347656,118.59011840820312,69.81455993652344,33.40902328491211,76.41024780273438,234.2584991455078,70.85538482666016,46.01995086669922,47.100284576416016,208.15341186523438,228.1901397705078,49.514564514160156,83.6533432006836
2023-03-29,136.95570373535156,56.95675277709961,164.74508666992188,46.63469314575195,471.9443664550781,36.459007263183594,84.38557434082031,65.51712799072266,119.41034698486328,69.78646087646484,33.65269470214844,76.6446304321289,233.98060607910156,71.81111145019531,46.132835388183594,47.604270935058594,212.33016967773438,232.17636108398438,49.39699935913086,83.98252868652344
2023-03-30,137.552734375,56.94754409790039,164.8909912109375,47.10029220581055,472.5308532714844,36.442623138427734,86.0782699584961,65.13798522949219,119.88806915283203,70.51739501953125,33.800636291503906,76.58149719238281,234.61976623535156,71.3935546875,46.151649475097656,47.36602783203125,213.49778747558594,234.1599578857422,49.19803237915039,84.079345703125
2023-03-31,138.70948791503906,57.11327362060547,166.2314453125,47.67582321166992,477.7130126953125,36.540897369384766,86.63953399658203,65.26903533935547,120.97869873046875,70.4236831665039,33.65269470214844,77.0322036743164,235.65721130371094,71.66265106201172,46.443267822265625,47.35685729980469,214.4280548095703,233.91319274902344,49.722572326660156,85.59943389892578
2023-04-03,139.47447204589844,57.45395278930664,166.41380310058594,48.07675552368164,477.8668212890625,36.83571243286133,87.2186050415039,65.73712921142578,121.69076538085938,70.62047576904297,33.8093376159668,77.44684600830078,238.20452880859375,72.52561950683594,46.9794807434082,47.760047912597656,213.9818878173828,234.22637939453125,49.87631607055664,86.04480743408203
2023-04-04,140.14613342285156,57.279014587402344,165.8210906982422,47.60469055175781,478.5398254394531,36.40168762207031,86.89789581298828,66.01795959472656,121.1950454711914,70.03009796142578,33.60047912597656,77.58204650878906,239.0474395751953,72.1358871459961,46.527931213378906,47.5951042175293,207.15670776367188,232.1099395751953,49.722572326660156,86.00607299804688
2023-04-05,141.10699462890625,57.822242736816406,167.45330810546875,48.39363098144531,477.9629821777344,36.38530349731445,87.96696472167969,66.84178924560547,122.27664184570312,70.62047576904297,33.9572868347168,78.47441864013672,240.30718994140625,72.3226547241211,45.210933685302734,48.10826873779297,210.20384216308594,227.24110412597656,50.58753967285156,86.85811614990234
2023-04-06,142.0025634765625,57.85906982421875,168.10984802246094,48.759002685546875,467.242919921875,36.38530349731445,88.22533416748047,66.5141372680664,123.0247573852539,70.92034912109375,34.06171417236328,78.81908416748047,240.7147674560547,72.15455627441406,45.64366149902344,47.787540435791016,213.24143981933594,228.97789001464844,50.5056037902832,87.72949981689453
2023-04-07,,,,,,,,,,,,,,,,,,,,
2023-04-10,140.82711791992188,57.72095489501953,167.0520782470703,48.66522979736328,474.79022216796875,36.442623138427734,87.81550598144531,66.02732849121094,122.19551849365234,70.41431427001953,34.02690124511719,78.32022857666016,239.6773223876953,72.56543731689453,46.00113296508789,48.703887939453125,213.20350646972656,228.31353759765625,50.40544891357422,87.66172790527344
2023-04-11,140.5472869873047,57.61968231201172,166.79678344726562,48.52295684814453,479.4243469238281,36.92579650878906,87.87787628173828,65.82137298583984,122.57408905029297,71.23896789550781,34.15744400024414,78.9642105102539,240.03857421875,73.13504791259766,45.116851806640625,49.528602600097656,216.58287048339844,229.44297790527344,50.79696273803711,87.71013641357422
2023-04-12,140.9297637939453,57.72095489501953,166.46852111816406,48.28692626953125,470.48297119140625,36.7128791809082,88.01151275634766,65.7277603149414,123.24108123779297,71.26707458496094,34.183555603027344,78.91885375976562,239.54759216308594,69.8760986328125,44.514793395996094,49.73020553588867,214.93113708496094,234.47315979003906,50.40544891357422,86.9065170288086
2023-04-13,141.582763671875,58.144500732421875,168.1280975341797,48.335426330566406,478.6937255859375,36.8275260925293,88.86676788330078,65.94307708740234,123.8990707397461,71.70751190185547,34.08781814575195,78.86442565917969,238.98257446289062,69.71736145019531,44.260799407958984,51.5262451171875,214.72230529785156,238.69662475585938,50.36902618408203,86.8096923828125
2023-04-14,140.8644561767578,58.05242919921875,167.33474731445312,48.00885772705078,472.3577575683594,36.87666702270508,88.62622833251953,65.3532943725586,123.78189086914062,70.83601379394531,34.02690124511719,78.51068878173828,237.38938903808594,68.61547088623047,43.88451385498047,51.37046432495117,216.64932250976562,241.078857421875,49.87735366821289,85.72530364990234
2023-04-17,140.91110229492188,58.4299201965332,168.1919403076172,48.345123291015625,474.89599609375,37.212432861328125,89.0360336303711,65.77456665039062,124.9536361694336,70.9390869140625,34.409820556640625,78.99140930175781,239.93667602539062,70.29630279541016,44.97575378417969,52.213504791259766,218.0257110595703,240.35752868652344,50.26887130737305,87.09048461914062
2023-04-18,141.0603485107422,58.52200698852539,168.53843688964844,48.45183181762695,477.7418518066406,37.78567886352539,90.2743911743164,65.9992446899414,125.04376220703125,70.78915405273438,34.3401985168457,79.34514617919922,240.4646759033203,69.82006072998047,45.01337432861328,52.525062561035156,215.81396484375,243.99253845214844,50.18692398071289,86.55796813964844
2023-04-19,141.08834838867188,58.63248825073242,168.43812561035156,48.50356674194336,476.9054260253906,38.0477409362793,90.43475341796875,65.8681869506836,124.7463150024414,70.83601379394531,34.34890365600586,79.02769470214844,238.3341827392578,69.81074523925781,44.63709259033203,52.6258544921875,216.30755615234375,243.56546020507812,49.37657928466797,86.67414855957031
2023-04-20,141.60556030273438,58.89029312133789,168.99435424804688,48.813968658447266,486.0871276855469,37.662845611572266,86.158447265625,66.49540710449219,125.41331481933594,72.0148696899414,34.29668045043945,79.42678833007812,241.22422790527344,69.47457122802734,44.96634292602539,52.87327575683594,215.43423461914062,245.32127380371094,49.513153076171875,87.37125396728516
2023-04-21,146.5056915283203,58.973167419433594,169.06729125976562,49.0597038269043,486.8274841308594,37.79386901855469,87.10279083251953,66.76689910888672,127.60363006591797,72.42986297607422,34.1313362121582,79.31794738769531,241.62252807617188,70.55776977539062,45.07923126220703,53.44141387939453,214.9501190185547,243.18582153320312,48.86669158935547,88.69770050048828
2023-04-24,146.7685089111328,58.88109588623047,169.14939880371094,49.392738342285156,491.7020568847656,38.2197151184082,87.6195068359375,67.22561645507812,128.37872314453125,73.4483871459961,34.09653091430664,79.47213745117188,241.761474609375,70.5017318725586,45.3802604675293,53.413917541503906,212.99465942382812,240.689697265625,48.70281219482422,88.93976593017578
2023-04-25,146.80606079101562,58.78901672363281,172.98828125,49.00796890258789,483.7701110839844,38.48178482055664,87.92242431640625,67.87157440185547,130.3977813720703,73.27863311767578,34.32278823852539,80.27029418945312,243.5955352783203,70.00684356689453,45.12626647949219,53.79878234863281,215.03553771972656,234.47315979003906,49.777198791503906,89.54005432128906
2023-04-26,145.1069793701172,58.51279830932617,171.92137145996094,48.7945671081543,475.5882263183594,38.23609924316406,87.48587799072266,67.71243286132812,129.4423370361328,72.3166732788086,34.253170013427734,79.70795440673828,242.45614624023438,69.07302856445312,44.98515701293945,54.18365478515625,214.00088500976562,228.57925415039062,49.658836364746094,89.07530212402344
2023-04-27,146.8811798095703,58.63248825073242,172.97006225585938,48.94652557373047,481.943359375,38.645565032958984,88.03823852539062,69.10729217529297,131.9390869140625,73.49553680419922,34.53165054321289,80.53333282470703,253.1826171875,70.10955047607422,45.47433090209961,54.146995544433594,216.96253967285156,233.1634063720703,50.05945587158203,94.20683288574219
2023-04-28,146.79669189453125,59.06523895263672,174.0642852783203,48.813968658447266,483.8181457519531,38.90761947631836,89.0627670288086,71.82215881347656,130.59605407714844,75.25914001464844,34.17485046386719,80.3882064819336,252.93252563476562,71.6596450805664,45.74713897705078,54.504371643066406,217.8263702392578,234.1599578857422,49.440311431884766,94.03253936767578
